Date/Time (PST),Battery Voltage (v),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2018-12-28 14:00,12.13,0.0,1.906,11.69,304.8
2018-12-28 13:00,12.13,0.0,0.853,6.284,290.1
2018-12-28 12:00,12.14,0.0,1.749,7.964,311.3
2018-12-28 11:00,12.14,0.0,1.805,7.964,301.3
2018-12-28 10:00,12.13,0.0,0.408,6.357,204.8
2018-12-28 09:00,12.1,0.0,0.39,4.969,205.5
2018-12-28 08:00,12.1,0.0,0.865,6.065,264.5
2018-12-28 07:00,12.1,0.0,0.316,2.411,254.5
2018-12-28 06:00,12.1,0.0,0.959,5.626,269.6
2018-12-28 05:00,12.1,0.0,1.113,6.138,247.6
2018-12-28 04:00,12.1,0.0,0.751,5.115,234.5
2018-12-28 03:00,12.11,0.0,1.203,5.991,251.5
2018-12-28 02:00,12.11,0.0,0.898,4.603,247.5
2018-12-28 01:00,12.11,0.0,0.61,5.48,234.2
2018-12-28 00:00,12.11,0.0,0.972,4.53,244.7
2018-12-27 23:00,12.11,0.0,0.672,4.895,247.3
2018-12-27 22:00,12.11,0.0,1.149,6.065,284.2
2018-12-27 21:00,12.11,0.0,0.69,5.991,279.2
2018-12-27 20:00,12.11,0.0,0.919,5.115,278.6
2018-12-27 19:00,12.11,0.0,1.187,5.042,279.0
2018-12-27 18:00,12.11,0.0,0.968,5.918,260.4
2018-12-27 17:00,12.11,0.0,1.159,6.43,239.8
2018-12-27 16:00,12.13,0.0,1.038,6.649,216.2
2018-12-27 15:00,12.17,0.0,2.227,9.43,269.9
2018-12-27 14:00,12.17,0.0,1.515,7.745,266.6
2018-12-27 13:00,12.19,0.0,1.649,8.69,278.7
2018-12-27 12:00,12.17,0.0,1.102,8.99,265.8
2018-12-27 11:00,12.16,0.0,1.024,6.868,238.2
2018-12-27 10:00,12.12,0.0,1.211,7.307,260.3
2018-12-27 09:00,12.11,0.0,3.049,9.79,292.2
2018-12-27 08:00,12.11,0.0,1.507,7.453,250.4
2018-12-27 07:00,12.11,0.0,2.041,9.94,244.2
2018-12-27 06:00,12.11,0.0,2.587,12.71,262.5
2018-12-27 05:00,12.11,0.0,4.416,14.76,292.9
2018-12-27 04:00,12.11,0.0,2.874,15.56,263.5
2018-12-27 03:00,12.11,0.0,2.714,10.89,279.4
2018-12-27 02:00,12.11,0.0,2.348,10.59,294.7
2018-12-27 01:00,12.11,0.0,2.061,12.28,276.2
2018-12-27 00:00,12.12,0.0,2.024,8.77,254.5
2018-12-26 23:00,12.12,0.0,2.359,11.11,263.2
2018-12-26 22:00,12.12,0.0,1.784,10.08,254.0
2018-12-26 21:00,12.12,0.0,2.646,9.79,290.8
2018-12-26 20:00,12.12,0.0,1.644,10.89,294.4
2018-12-26 19:00,12.12,0.0,3.119,8.48,300.8
2018-12-26 18:00,12.12,0.0,2.046,9.43,300.9
2018-12-26 17:00,12.12,0.0,0.741,5.261,293.6
2018-12-26 16:00,12.13,0.0,1.982,8.04,195.8
2018-12-26 15:00,12.15,1.242,4.857,11.47,175.1
2018-12-26 14:00,12.17,0.877,4.821,10.96,170.2
2018-12-26 13:00,12.15,2.046,9.1,18.12,162.2
2018-12-26 12:00,12.16,3.142,8.16,14.61,166.5
2018-12-26 11:00,12.13,2.046,7.025,12.86,169.2
2018-12-26 10:00,12.12,1.023,6.491,13.3,167.1
2018-12-26 09:00,12.12,2.996,8.5,14.32,167.0
2018-12-26 08:00,12.12,2.192,7.691,14.76,163.5
2018-12-26 07:00,12.12,2.63,7.552,12.79,160.3
2018-12-26 06:00,12.12,1.973,7.206,14.03,164.0
2018-12-26 05:00,12.12,1.973,6.517,12.57,167.4
2018-12-26 04:00,12.12,1.169,5.335,12.35,173.7
2018-12-26 03:00,12.12,0.731,6.61,11.69,164.8
2018-12-26 02:00,12.12,1.9,6.649,12.2,164.9
2018-12-26 01:00,12.12,1.9,6.647,12.35,165.7
2018-12-26 00:00,12.12,2.338,7.194,12.35,162.3
2018-12-25 23:00,12.12,1.754,6.607,11.4,160.7
2018-12-25 22:00,12.12,0.0,2.794,9.35,174.7
2018-12-25 21:00,12.12,0.0,0.144,1.607,165.0
2018-12-25 20:00,12.12,0.0,1.001,6.065,297.6
2018-12-25 19:00,12.12,0.0,0.547,5.918,312.3
2018-12-25 18:00,12.13,0.0,1.081,5.48,304.7
2018-12-25 17:00,12.13,0.0,0.963,4.969,326.1
2018-12-25 16:00,12.14,0.0,1.084,5.334,291.9
2018-12-25 15:00,12.16,0.0,1.378,7.38,289.9
2018-12-25 14:00,12.21,0.0,1.274,8.11,295.3
2018-12-25 13:00,12.21,0.0,1.123,7.964,309.7
2018-12-25 12:00,12.25,0.0,1.102,6.211,318.5
2018-12-25 11:00,12.27,0.0,0.539,3.653,332.7
2018-12-25 10:00,12.19,0.0,0.522,7.307,265.0
2018-12-25 09:00,12.13,0.0,1.213,7.891,275.9
2018-12-25 08:00,12.13,0.0,0.859,6.138,217.4
2018-12-25 07:00,12.13,0.0,0.782,4.603,243.0
2018-12-25 06:00,12.13,0.0,1.245,4.019,275.6
2018-12-25 05:00,12.13,0.0,0.684,3.434,267.1
2018-12-25 04:00,12.13,0.0,0.694,4.53,244.1
2018-12-25 03:00,12.13,0.0,2.505,4.603,285.7
2018-12-25 02:00,12.13,0.0,1.78,5.042,258.7
2018-12-25 01:00,12.13,0.0,1.744,4.384,306.0
2018-12-25 00:00,12.13,0.0,2.794,12.13,187.8
2018-12-24 23:00,12.13,0.731,2.905,7.234,186.0
2018-12-24 22:00,12.13,0.0,1.111,5.699,191.1
2018-12-24 21:00,12.13,0.0,1.505,6.649,197.3
2018-12-24 20:00,12.13,0.073,2.614,9.57,187.2
2018-12-24 19:00,12.13,0.0,1.739,6.284,195.0
2018-12-24 18:00,12.13,0.658,3.403,10.01,180.6
2018-12-24 17:00,12.13,0.877,3.728,11.91,183.3
2018-12-24 16:00,12.13,1.315,3.483,8.04,183.7
2018-12-24 15:00,12.14,1.023,3.388,8.62,182.0
2018-12-24 14:00,12.15,1.023,4.635,12.57,182.1
2018-12-24 13:00,12.16,0.511,3.717,11.03,182.5
2018-12-24 12:00,12.18,1.388,6.481,14.83,172.7
2018-12-24 11:00,12.23,1.315,7.166,13.01,169.1
2018-12-24 10:00,12.17,1.461,5.887,10.74,169.4
2018-12-24 09:00,12.14,0.0,1.688,8.48,173.2
2018-12-24 08:00,12.14,0.0,0.628,2.85,185.4
2018-12-24 07:00,12.14,0.0,0.46,1.973,271.0
2018-12-24 06:00,12.14,0.0,0.191,1.9,246.9
2018-12-24 05:00,12.14,0.0,0.164,2.923,266.7
2018-12-24 04:00,12.14,0.0,0.961,2.703,272.3
2018-12-24 03:00,12.14,0.0,0.698,4.092,252.3
2018-12-24 02:00,12.14,0.0,0.441,2.85,276.5
2018-12-24 01:00,12.14,0.0,0.137,2.119,276.0
2018-12-24 00:00,12.14,0.0,0.207,3.434,284.4
2018-12-23 23:00,12.14,0.0,0.601,4.238,268.8
2018-12-23 22:00,12.14,0.0,0.789,3.726,267.1
2018-12-23 21:00,12.14,0.0,0.687,4.749,291.4
2018-12-23 20:00,12.14,0.0,0.397,5.261,225.6
2018-12-23 19:00,12.14,0.0,0.306,3.507,253.7
2018-12-23 18:00,12.14,0.0,0.636,5.042,271.4
2018-12-23 17:00,12.14,0.0,0.802,7.307,220.8
2018-12-23 16:00,12.14,0.0,2.447,14.61,263.6
2018-12-23 15:00,12.14,0.0,1.07,10.89,309.3
2018-12-23 14:00,12.15,0.0,3.861,13.66,292.9
2018-12-23 13:00,12.15,0.0,0.877,7.014,145.3
2018-12-23 12:00,12.15,0.0,0.527,8.48,324.3
2018-12-23 11:00,12.14,0.0,0.061,3.946,257.7
2018-12-23 10:00,12.15,0.0,0.009,1.096,236.8
2018-12-23 09:00,12.15,0.0,0.028,3.288,331.6
2018-12-23 08:00,12.15,0.0,0.298,2.703,209.8
2018-12-23 07:00,12.15,0.585,3.884,11.4,195.2
2018-12-23 06:00,12.15,0.658,4.198,11.11,190.6
2018-12-23 05:00,12.15,1.315,6.94,16.37,173.3
2018-12-23 04:00,12.15,2.996,8.5,15.2,164.6
2018-12-23 03:00,12.15,3.069,9.53,17.1,163.9
2018-12-23 02:00,12.15,2.923,10.31,18.12,166.7
2018-12-23 01:00,12.15,4.092,10.76,19.29,165.6
2018-12-23 00:00,12.15,3.726,10.06,19.0,169.4
2018-12-22 23:00,12.15,5.115,12.48,21.12,161.9
2018-12-22 22:00,12.15,5.334,12.91,20.53,163.6
2018-12-22 21:00,12.15,5.48,13.46,21.26,167.9
2018-12-22 20:00,12.15,4.165,13.96,22.94,165.3
2018-12-22 19:00,12.15,4.895,13.32,22.07,166.9
2018-12-22 18:00,12.15,5.772,14.77,22.72,166.2
2018-12-22 17:00,12.15,5.48,13.51,23.89,166.4
2018-12-22 16:00,12.15,4.019,11.26,21.41,169.6
2018-12-22 15:00,12.17,5.699,13.63,22.94,165.9
2018-12-22 14:00,12.2,5.407,14.19,23.24,165.3
2018-12-22 13:00,12.2,5.772,14.0,24.48,160.1
2018-12-22 12:00,12.22,3.799,10.24,20.31,161.6
2018-12-22 11:00,12.21,4.457,12.02,20.68,163.5
2018-12-22 10:00,12.17,5.553,13.79,19.8,165.1
2018-12-22 09:00,12.15,4.53,13.74,20.75,164.4
2018-12-22 08:00,12.15,0.95,9.83,18.19,166.6
2018-12-22 07:00,12.15,1.607,7.317,16.29,174.7
2018-12-22 06:00,12.15,0.073,3.975,11.47,193.5
2018-12-22 05:00,12.15,0.0,1.157,4.384,189.7
2018-12-22 04:00,12.15,0.0,1.674,6.576,160.0
2018-12-22 03:00,12.15,0.0,1.349,4.53,238.5
2018-12-22 02:00,12.15,0.0,1.222,3.434,255.2
2018-12-22 01:00,12.15,0.0,0.383,3.142,171.1
2018-12-22 00:00,12.16,0.0,0.271,2.119,137.8
2018-12-21 23:00,12.16,0.0,1.14,8.33,268.7
2018-12-21 22:00,12.16,0.0,1.814,7.964,287.5
2018-12-21 21:00,12.16,0.0,1.747,8.69,279.9
2018-12-21 20:00,12.16,0.0,1.48,5.626,271.8
2018-12-21 19:00,12.16,0.0,3.12,10.96,289.0
2018-12-21 18:00,12.16,0.0,2.768,10.96,283.9
2018-12-21 17:00,12.16,0.0,2.309,10.81,287.5
2018-12-21 16:00,12.18,0.0,2.829,13.37,295.5
2018-12-21 15:00,12.22,0.0,3.389,11.03,292.9
2018-12-21 14:00,12.25,0.0,4.506,16.51,297.7
2018-12-21 13:00,12.26,0.0,2.725,10.45,296.0
2018-12-21 12:00,12.21,0.0,3.948,15.64,298.0
2018-12-21 11:00,12.18,0.0,5.418,20.46,307.1
2018-12-21 10:00,12.17,0.0,5.37,22.36,308.7
2018-12-21 09:00,12.16,0.0,6.433,23.82,287.0
2018-12-21 08:00,12.16,0.0,6.612,25.28,265.9
2018-12-21 07:00,12.16,0.0,6.935,26.74,265.5
2018-12-21 06:00,12.16,0.0,6.718,30.47,281.4
2018-12-21 05:00,12.16,0.0,7.297,27.91,292.3
2018-12-21 04:00,12.16,0.0,7.58,35.0,286.8
2018-12-21 03:00,12.16,0.0,8.05,34.63,271.7
2018-12-21 02:00,12.16,0.0,7.233,29.08,291.0
2018-12-21 01:00,12.16,0.146,7.119,27.18,296.1
2018-12-21 00:00,12.16,0.0,9.88,35.8,294.8
2018-12-20 23:00,12.17,0.073,10.86,31.27,295.3
2018-12-20 22:00,12.17,0.0,8.83,28.06,296.9
2018-12-20 21:00,12.17,0.0,12.61,33.46,295.6
2018-12-20 20:00,12.16,0.073,12.19,42.82,292.1
2018-12-20 19:00,12.16,0.146,10.24,30.25,293.9
2018-12-20 18:00,12.16,0.0,6.637,29.67,287.0
2018-12-20 17:00,12.16,0.0,9.16,33.98,291.9
2018-12-20 16:00,12.17,0.073,8.52,27.25,300.3
2018-12-20 15:00,12.18,0.0,8.86,37.04,299.1
2018-12-20 14:00,12.18,0.0,9.65,35.88,298.3
2018-12-20 13:00,12.18,0.0,3.664,31.42,107.7
2018-12-20 12:00,12.17,0.0,1.738,8.18,219.6
2018-12-20 11:00,12.17,0.219,3.935,11.84,192.7
2018-12-20 10:00,12.17,1.9,7.64,19.07,177.6
2018-12-20 09:00,12.17,2.484,9.01,18.71,172.4
2018-12-20 08:00,12.17,2.484,9.98,19.51,170.6
2018-12-20 07:00,12.17,3.434,13.81,23.53,166.8
2018-12-20 06:00,12.17,4.603,12.98,23.6,169.1
2018-12-20 05:00,12.17,3.58,10.83,20.75,170.8
2018-12-20 04:00,12.17,2.923,12.37,20.9,169.4
2018-12-20 03:00,12.17,3.434,11.42,20.9,169.1
2018-12-20 02:00,12.17,3.653,10.96,20.6,169.8
2018-12-20 01:00,12.17,3.799,10.63,20.24,167.1
2018-12-20 00:00,12.17,3.361,11.37,19.51,163.3
2018-12-19 23:00,12.17,5.115,13.53,23.31,161.0
2018-12-19 22:00,12.17,5.115,12.43,20.68,163.2
2018-12-19 21:00,12.17,4.969,12.26,19.22,162.2
2018-12-19 20:00,12.17,4.311,11.03,17.32,162.6
2018-12-19 19:00,12.17,1.681,6.884,18.05,168.0
2018-12-19 18:00,12.17,1.242,4.215,10.16,173.9
2018-12-19 17:00,12.18,0.0,1.403,5.918,187.8
2018-12-19 16:00,12.2,0.0,0.537,2.923,165.7
2018-12-19 15:00,12.25,0.0,0.558,4.238,157.1
2018-12-19 14:00,12.31,0.0,2.386,14.47,237.8
2018-12-19 13:00,12.27,0.0,4.333,16.88,278.2
2018-12-19 12:00,12.31,0.0,7.097,26.08,289.9
2018-12-19 11:00,12.25,0.0,7.475,23.16,303.5
2018-12-19 10:00,12.22,0.0,2.61,15.64,270.3
2018-12-19 09:00,12.18,0.0,0.944,5.48,127.3
2018-12-19 08:00,12.18,0.0,1.183,6.357,132.9
2018-12-19 07:00,12.18,0.0,1.872,16.29,178.7
2018-12-19 06:00,12.18,0.0,3.116,18.41,261.1
2018-12-19 05:00,12.18,0.0,5.816,24.33,286.8
2018-12-19 04:00,12.18,0.0,5.565,21.26,284.6
2018-12-19 03:00,12.18,0.0,8.17,28.57,292.3
2018-12-19 02:00,12.18,0.0,5.679,26.67,283.4
2018-12-19 01:00,12.18,0.0,6.323,24.48,286.9
2018-12-19 00:00,12.18,0.073,8.81,32.73,286.6
2018-12-18 23:00,12.18,0.0,9.11,35.07,288.9
2018-12-18 22:00,12.18,0.0,7.043,30.03,285.9
2018-12-18 21:00,12.18,0.0,9.0,31.56,288.0
2018-12-18 20:00,12.18,0.0,7.188,32.22,285.7
2018-12-18 19:00,12.18,0.0,4.86,23.38,284.9
2018-12-18 18:00,12.18,0.0,6.017,21.7,291.3
2018-12-18 17:00,12.18,0.0,4.116,20.68,274.1
2018-12-18 16:00,12.18,0.0,4.027,25.21,255.3
2018-12-18 15:00,12.18,0.0,3.264,20.09,253.9
2018-12-18 14:00,12.18,0.073,8.66,31.42,292.4
2018-12-18 13:00,12.18,0.0,6.326,25.13,288.3
2018-12-18 12:00,12.18,0.0,3.842,20.6,248.5
2018-12-18 11:00,12.18,0.0,3.524,21.55,267.9
2018-12-18 10:00,12.18,0.0,1.984,12.28,229.4
2018-12-18 09:00,12.18,0.0,0.267,6.503,143.8
2018-12-18 08:00,12.18,0.0,0.03,2.046,331.1
2018-12-18 07:00,12.18,0.0,1.473,5.188,290.9
2018-12-18 06:00,12.18,0.0,1.838,4.822,216.2
2018-12-18 05:00,12.18,0.0,2.285,10.01,183.9
2018-12-18 04:00,12.18,0.0,3.796,15.12,188.0
2018-12-18 03:00,12.19,0.0,2.714,7.672,192.7
2018-12-18 02:00,12.19,0.804,4.148,14.03,176.8
2018-12-18 01:00,12.19,0.95,6.309,15.42,173.8
2018-12-18 00:00,12.19,0.0,4.125,15.49,183.5
2018-12-17 23:00,12.19,0.0,2.552,7.891,165.0
2018-12-17 22:00,12.19,1.315,5.985,12.64,157.5
2018-12-17 21:00,12.19,1.681,7.812,15.56,163.0
2018-12-17 20:00,12.19,3.58,9.72,17.83,157.4
2018-12-17 19:00,12.19,2.557,8.52,16.73,159.9
2018-12-17 18:00,12.19,0.0,3.938,12.35,173.6
2018-12-17 17:00,12.19,0.511,4.616,12.79,180.5
2018-12-17 16:00,12.21,0.731,4.739,12.2,173.9
2018-12-17 15:00,12.23,0.0,1.263,6.722,184.2
2018-12-17 14:00,12.29,0.0,0.851,4.676,195.0
2018-12-17 13:00,12.32,0.0,0.554,2.923,309.4
2018-12-17 12:00,12.37,0.0,1.957,8.91,197.3
2018-12-17 11:00,12.28,0.0,1.225,6.138,209.1
2018-12-17 10:00,12.26,0.0,0.412,4.238,188.9
2018-12-17 09:00,12.19,0.0,0.61,2.777,270.2
2018-12-17 08:00,12.19,0.0,0.376,2.338,227.4
2018-12-17 07:00,12.19,0.0,0.618,4.895,259.3
2018-12-17 06:00,12.19,0.0,0.835,5.188,267.6
2018-12-17 05:00,12.19,0.0,0.61,5.626,144.8
2018-12-17 04:00,12.19,0.0,0.494,3.653,145.9
2018-12-17 03:00,12.19,0.0,0.748,7.818,157.9
2018-12-17 02:00,12.19,0.0,2.5,15.12,261.6
2018-12-17 01:00,12.19,0.0,4.278,20.82,283.3
2018-12-17 00:00,12.19,0.0,4.661,21.12,285.1
2018-12-16 23:00,12.2,0.0,1.877,9.64,255.0
2018-12-16 22:00,12.2,0.0,0.739,4.822,240.1
2018-12-16 21:00,12.19,0.0,2.715,9.5,213.8
2018-12-16 20:00,12.19,0.585,5.853,16.66,183.2
2018-12-16 19:00,12.2,0.585,11.2,22.8,170.5
2018-12-16 18:00,12.2,2.63,10.23,21.99,175.3
2018-12-16 17:00,12.2,1.315,8.99,20.68,173.5
2018-12-16 16:00,12.2,2.85,11.0,23.38,172.2
2018-12-16 15:00,12.2,2.411,12.92,23.45,171.8
2018-12-16 14:00,12.21,1.461,11.39,21.99,171.1
2018-12-16 13:00,12.22,4.165,14.3,22.72,165.3
2018-12-16 12:00,12.23,3.799,12.05,23.45,170.6
2018-12-16 11:00,12.21,2.777,12.51,23.97,171.6
2018-12-16 10:00,12.2,2.192,11.26,21.19,173.6
2018-12-16 09:00,12.2,3.288,12.76,24.26,171.6
2018-12-16 08:00,12.2,4.019,12.53,22.72,169.5
2018-12-16 07:00,12.2,2.996,11.19,22.14,171.2
2018-12-16 06:00,12.2,3.507,12.17,21.19,169.2
2018-12-16 05:00,12.2,3.799,10.8,18.92,168.7
2018-12-16 04:00,12.2,5.042,12.42,21.85,167.0
2018-12-16 03:00,12.2,5.261,13.39,21.55,164.0
2018-12-16 02:00,12.2,6.211,14.83,25.13,162.2
2018-12-16 01:00,12.2,4.603,13.42,22.07,165.9
2018-12-16 00:00,12.2,4.384,15.37,28.28,163.2
2018-12-15 23:00,12.2,2.557,14.6,26.82,163.2
2018-12-15 22:00,12.2,5.48,12.6,21.19,161.3
2018-12-15 21:00,12.2,4.384,10.6,20.09,155.1
2018-12-15 20:00,12.21,3.507,14.12,26.96,159.9
2018-12-15 19:00,12.21,1.607,9.36,18.63,162.4
2018-12-15 18:00,12.21,2.777,11.11,19.95,165.9
2018-12-15 17:00,12.21,3.946,10.34,17.68,160.1
2018-12-15 16:00,12.22,3.507,11.65,18.19,167.1
2018-12-15 15:00,12.26,1.754,10.33,19.22,164.5
2018-12-15 14:00,12.31,4.238,10.79,21.77,158.3
2018-12-15 13:00,12.31,1.096,10.16,21.55,168.1
2018-12-15 12:00,12.32,1.754,10.58,19.07,164.0
2018-12-15 11:00,12.42,0.95,5.622,13.37,174.8
2018-12-15 10:00,12.3,0.0,0.572,5.991,207.2
2018-12-15 09:00,12.22,0.0,1.573,5.48,242.6
2018-12-15 08:00,12.21,0.0,1.036,4.019,208.2
2018-12-15 07:00,12.21,0.0,1.762,11.62,129.1
2018-12-15 06:00,12.21,0.0,3.602,20.17,270.7
2018-12-15 05:00,12.21,0.0,7.582,26.16,294.5
2018-12-15 04:00,12.21,0.0,8.4,27.77,294.0
2018-12-15 03:00,12.21,0.292,10.81,30.98,294.5
2018-12-15 02:00,12.21,0.511,13.29,33.83,290.4
2018-12-15 01:00,12.21,0.219,13.68,39.31,293.1
2018-12-15 00:00,12.21,0.0,12.38,34.63,296.3
2018-12-14 23:00,12.21,0.073,14.05,36.17,298.1
2018-12-14 22:00,12.21,0.0,10.31,38.73,295.7
2018-12-14 21:00,12.21,0.0,5.396,24.04,291.2
2018-12-14 20:00,12.21,0.0,3.927,27.18,325.2
2018-12-14 19:00,12.21,0.0,2.083,6.795,200.8
2018-12-14 18:00,12.21,0.0,6.434,22.29,185.5
2018-12-14 17:00,12.21,1.534,11.3,26.23,172.1
2018-12-14 16:00,12.22,2.63,14.16,26.3,169.9
2018-12-14 15:00,12.25,3.069,13.71,26.3,169.1
2018-12-14 14:00,12.23,0.585,14.45,26.08,168.0
2018-12-14 13:00,12.25,3.069,18.17,31.05,164.0
2018-12-14 12:00,12.23,5.918,18.03,29.59,163.1
2018-12-14 11:00,12.22,4.092,17.69,28.2,166.2
2018-12-14 10:00,12.21,3.288,16.13,30.83,167.3
2018-12-14 09:00,12.21,2.923,13.77,26.6,170.0
2018-12-14 08:00,12.21,0.804,10.78,24.55,173.4
2018-12-14 07:00,12.21,1.169,9.73,22.21,175.2
2018-12-14 06:00,12.21,1.242,10.16,23.16,173.4
2018-12-14 05:00,12.21,0.073,5.082,15.49,184.9
2018-12-14 04:00,12.21,0.073,4.07,12.49,189.3
2018-12-14 03:00,12.21,0.0,3.658,10.96,192.1
2018-12-14 02:00,12.22,0.0,3.482,10.23,189.1
2018-12-14 01:00,12.22,0.0,2.452,7.38,245.5
2018-12-14 00:00,12.22,0.0,2.133,6.649,206.3
2018-12-13 23:00,12.22,0.0,0.934,5.772,242.6
2018-12-13 22:00,12.22,0.0,0.932,4.457,81.9
2018-12-13 21:00,12.22,0.0,1.228,5.115,227.7
2018-12-13 20:00,12.22,0.0,1.166,7.087,261.2
2018-12-13 19:00,12.22,0.0,0.412,3.361,172.8
2018-12-13 18:00,12.22,0.0,0.485,4.53,240.7
2018-12-13 17:00,12.22,0.0,1.424,7.964,276.4
2018-12-13 16:00,12.22,0.0,1.356,9.79,261.6
2018-12-13 15:00,12.22,0.0,1.076,10.59,295.4
2018-12-13 14:00,12.22,0.0,0.864,7.38,283.8
2018-12-13 13:00,12.22,0.0,0.0,0.0,0.0
2018-12-13 12:00,12.22,0.0,0.012,0.511,292.9
2018-12-13 11:00,12.22,0.0,0.007,0.365,315.8
2018-12-13 10:00,12.22,0.0,0.006,0.877,326.4
2018-12-13 09:00,12.22,0.0,0.0,0.0,0.0
