Date/Time (PST),Battery Voltage (v),Temperature (deg F),"24 Hour Snow ("")","Total Snow Depth ("")"
2019-06-03 19:00,12.81,39.4,-0.2,31.06
2019-06-03 18:00,12.85,41.5,-0.051,31.26
2019-06-03 17:00,12.95,43.35,-0.168,30.94
2019-06-03 16:00,13.13,46.6,-0.277,31.18
2019-06-03 15:00,13.36,49.41,0.776,29.95
2019-06-03 14:00,13.16,47.82,-0.417,29.42
2019-06-03 13:00,13.78,46.15,-0.152,31.8
2019-06-03 12:00,13.92,49.75,-0.154,31.26
2019-06-03 11:00,13.55,47.44,-0.302,31.73
2019-06-03 10:00,14.15,46.22,-0.25,32.19
2019-06-03 09:00,14.04,46.14,15.46,32.71
2019-06-03 08:00,12.98,43.35,-0.266,33.32
2019-06-03 07:00,12.79,41.56,-6.316,33.14
2019-06-03 06:00,12.65,38.25,-0.147,33.12
2019-06-03 05:00,12.64,37.14,-0.136,33.57
2019-06-03 04:00,12.66,38.6,1.127,33.05
2019-06-03 03:00,12.68,44.11,-5.64,33.18
2019-06-03 02:00,12.7,44.56,-0.266,33.12
2019-06-03 01:00,12.71,45.66,-5.375,33.85
2019-06-03 00:00,12.74,45.26,-0.2,33.05
2019-06-02 23:00,12.75,43.79,-0.2,32.92
2019-06-02 22:00,12.77,43.24,-0.193,33.48
2019-06-02 21:00,12.8,44.82,-0.051,32.59
2019-06-02 20:00,12.82,45.53,-0.176,32.49
2019-06-02 19:00,12.87,47.32,-0.168,32.66
2019-06-02 18:00,12.97,50.14,-0.026,33.69
2019-06-02 17:00,12.97,52.38,-0.143,33.43
2019-06-02 16:00,13.13,57.63,-0.188,33.39
2019-06-02 15:00,13.48,59.36,-0.187,32.34
2019-06-02 14:00,13.83,59.05,1.072,32.74
2019-06-02 13:00,13.65,60.47,-0.393,33.03
2019-06-02 12:00,13.6,60.09,-0.403,33.59
2019-06-02 11:00,13.43,59.21,-0.277,33.69
2019-06-02 10:00,16.21,58.33,-0.152,33.26
2019-06-02 09:00,16.1,56.88,-0.368,35.04
2019-06-02 08:00,12.71,52.12,-0.176,35.41
2019-06-02 07:00,12.67,54.5,-5.158,35.77
2019-06-02 06:00,12.66,54.18,-0.191,36.67
2019-06-02 05:00,12.65,44.87,-0.266,36.24
2019-06-02 04:00,12.66,44.79,-0.199,36.51
2019-06-02 03:00,12.67,45.33,-0.193,36.46
2019-06-02 02:00,12.69,48.11,-0.196,36.25
2019-06-02 01:00,12.71,47.33,0.464,36.64
2019-06-02 00:00,12.72,45.68,-0.196,36.39
2019-06-01 23:00,12.74,45.59,-0.188,36.29
2019-06-01 22:00,12.77,47.0,-157.1,35.47
2019-06-01 21:00,12.79,45.35,-0.184,36.7
2019-06-01 20:00,12.8,45.92,-0.051,36.44
2019-06-01 19:00,12.83,50.41,-0.17,35.83
2019-06-01 18:00,12.88,52.18,-0.166,35.92
2019-06-01 17:00,13.0,51.99,-0.147,35.54
2019-06-01 16:00,13.22,54.9,-0.194,34.96
2019-06-01 15:00,13.48,58.14,-0.319,35.12
2019-06-01 14:00,13.98,60.52,0.672,34.98
2019-06-01 13:00,13.41,59.56,-0.392,34.83
2019-06-01 12:00,13.65,59.71,-0.402,35.32
2019-06-01 11:00,15.92,58.63,-0.476,36.34
2019-06-01 10:00,13.93,56.76,-0.288,36.56
2019-06-01 09:00,16.23,54.26,-0.376,38.06
2019-06-01 08:00,12.74,52.67,-0.317,38.29
2019-06-01 07:00,12.68,51.97,-0.184,38.43
2019-06-01 06:00,12.68,51.12,-0.186,38.62
2019-06-01 05:00,12.67,47.72,0.065,39.42
2019-06-01 04:00,12.68,45.26,-0.199,38.89
2019-06-01 03:00,12.7,46.0,-0.189,39.0
2019-06-01 02:00,12.71,47.92,-0.19,38.67
2019-06-01 01:00,12.72,47.3,-0.194,38.92
2019-06-01 00:00,12.75,47.39,-0.196,39.04
2019-05-31 23:00,12.76,46.19,41.99,38.69
2019-05-31 22:00,12.78,45.78,-0.191,38.8
2019-05-31 21:00,12.79,45.63,-0.184,38.43
2019-05-31 20:00,12.81,46.8,-0.25,38.16
2019-05-31 19:00,12.84,50.7,42.0,38.88
2019-05-31 18:00,12.87,52.16,-0.165,36.78
2019-05-31 17:00,12.96,53.33,41.87,39.0
2019-05-31 16:00,13.17,57.25,-0.191,38.35
2019-05-31 15:00,13.49,59.6,-0.319,37.77
2019-05-31 14:00,13.89,60.0,-0.316,38.25
2019-05-31 13:00,14.76,61.29,-0.386,38.56
2019-05-31 12:00,15.82,61.9,-0.393,37.87
2019-05-31 11:00,13.6,60.93,-0.404,39.41
2019-05-31 10:00,16.05,59.9,-0.284,38.83
2019-05-31 09:00,13.57,59.59,-0.433,40.62
2019-05-31 08:00,12.8,55.08,-0.176,40.98
2019-05-31 07:00,12.71,53.47,-0.184,41.34
2019-05-31 06:00,12.68,51.98,-0.184,41.48
2019-05-31 05:00,12.67,50.26,0.612,41.88
2019-05-31 04:00,12.68,51.78,-0.184,41.88
2019-05-31 03:00,12.68,50.84,1.142,42.14
2019-05-31 02:00,12.7,50.14,-0.184,42.21
2019-05-31 01:00,12.72,50.86,-0.051,42.27
2019-05-31 00:00,12.74,51.15,-0.184,42.14
2019-05-30 23:00,12.75,51.08,-0.184,41.88
2019-05-30 22:00,12.77,50.63,2.005,41.74
2019-05-30 21:00,12.79,48.76,-0.184,41.94
2019-05-30 20:00,12.81,47.89,-0.184,41.94
2019-05-30 19:00,12.84,48.14,-0.184,41.88
2019-05-30 18:00,12.89,48.94,-4.688,42.16
2019-05-30 17:00,12.99,50.86,-5.481,42.31
2019-05-30 16:00,12.97,49.8,-0.043,42.44
2019-05-30 15:00,13.04,48.67,-0.168,41.81
2019-05-30 14:00,13.33,50.72,-0.278,42.04
2019-05-30 13:00,14.39,54.65,41.87,40.72
2019-05-30 12:00,13.65,57.02,-0.204,41.54
2019-05-30 11:00,13.81,57.91,-0.277,41.51
2019-05-30 10:00,14.81,58.16,-0.148,41.76
2019-05-30 09:00,13.84,58.93,-6.466,42.74
2019-05-30 08:00,13.02,55.52,-0.303,42.86
2019-05-30 07:00,12.85,53.75,-0.181,43.35
2019-05-30 06:00,12.72,51.33,-0.051,43.6
2019-05-30 05:00,12.67,50.41,-0.184,43.73
2019-05-30 04:00,12.68,50.89,-0.25,43.6
2019-05-30 03:00,12.68,50.86,-0.051,44.13
2019-05-30 02:00,12.69,49.77,-0.051,44.13
2019-05-30 01:00,12.71,49.57,-0.051,44.0
2019-05-30 00:00,12.73,49.64,-0.051,43.73
2019-05-29 23:00,12.75,49.72,-0.184,44.13
2019-05-29 22:00,12.77,48.36,-6.219,44.13
2019-05-29 21:00,12.79,49.04,-152.7,44.39
2019-05-29 20:00,12.81,44.07,-0.051,43.53
2019-05-29 19:00,12.87,45.15,-0.184,43.73
2019-05-29 18:00,12.97,46.6,-0.184,43.6
2019-05-29 17:00,13.17,49.51,-0.184,43.6
2019-05-29 16:00,12.95,47.77,-5.224,44.13
2019-05-29 15:00,12.96,46.01,-225.9,43.88
2019-05-29 14:00,13.08,47.72,-0.164,42.88
2019-05-29 13:00,13.55,51.22,-0.144,43.5
2019-05-29 12:00,13.75,55.21,-0.277,43.57
2019-05-29 11:00,13.69,55.42,-0.351,43.86
2019-05-29 10:00,13.86,53.87,-156.4,43.8
2019-05-29 09:00,16.03,51.33,-0.449,45.06
2019-05-29 08:00,12.89,48.32,-0.25,45.32
2019-05-29 07:00,12.73,46.59,-0.188,45.84
2019-05-29 06:00,12.72,45.22,-5.441,46.05
2019-05-29 05:00,12.71,43.39,-0.2,46.05
2019-05-29 04:00,12.73,42.89,-0.266,46.05
2019-05-29 03:00,12.74,43.24,-0.2,45.92
2019-05-29 02:00,12.75,43.5,-0.266,45.92
2019-05-29 01:00,12.77,43.9,-0.199,46.32
2019-05-29 00:00,12.78,44.7,-0.2,46.32
2019-05-28 23:00,12.79,44.39,41.99,46.05
2019-05-28 22:00,12.81,43.97,-0.263,45.54
2019-05-28 21:00,12.83,44.28,-0.185,46.12
2019-05-28 20:00,12.85,44.85,0.943,46.25
2019-05-28 19:00,12.92,46.01,-0.184,46.25
2019-05-28 18:00,13.08,47.5,-0.173,46.16
2019-05-28 17:00,13.2,48.28,-0.168,46.19
2019-05-28 16:00,13.33,49.22,-0.288,45.71
2019-05-28 15:00,13.46,50.66,-0.143,45.63
2019-05-28 14:00,13.91,54.15,1.793,45.68
2019-05-28 13:00,13.82,54.84,0.592,46.05
2019-05-28 12:00,16.03,55.45,-0.409,45.89
2019-05-28 11:00,13.74,56.38,-0.417,46.38
2019-05-28 10:00,14.02,51.99,-0.301,47.38
2019-05-28 09:00,14.11,51.31,-0.383,47.98
2019-05-28 08:00,12.77,49.96,-0.184,48.37
2019-05-28 07:00,12.68,47.9,0.874,48.76
2019-05-28 06:00,12.65,45.86,-0.2,48.84
2019-05-28 05:00,12.64,45.05,-0.2,49.24
2019-05-28 04:00,12.66,44.08,-0.2,49.3
2019-05-28 03:00,12.67,42.23,-0.2,49.24
2019-05-28 02:00,12.69,41.81,0.994,49.24
2019-05-28 01:00,12.71,42.84,-0.2,49.37
2019-05-28 00:00,12.73,42.35,-0.2,49.04
2019-05-27 23:00,12.75,42.94,-0.2,49.37
2019-05-27 22:00,12.77,40.19,-0.2,49.5
2019-05-27 21:00,12.79,42.19,-0.194,49.53
2019-05-27 20:00,12.81,43.53,-0.184,49.44
2019-05-27 19:00,12.85,44.97,-0.184,49.57
2019-05-27 18:00,12.91,44.68,-0.25,49.57
2019-05-27 17:00,13.05,45.31,-0.184,49.44
2019-05-27 16:00,13.26,45.8,-0.176,49.6
2019-05-27 15:00,13.46,46.58,-0.176,49.34
2019-05-27 14:00,14.16,48.05,-0.375,49.34
2019-05-27 13:00,13.65,46.43,-0.315,49.57
2019-05-27 12:00,13.39,45.06,-0.184,49.97
2019-05-27 11:00,13.8,46.29,1.213,49.72
2019-05-27 10:00,14.16,46.22,-0.315,49.71
2019-05-27 09:00,13.76,46.71,1.209,50.1
2019-05-27 08:00,13.29,46.17,1.009,50.23
2019-05-27 07:00,12.86,44.98,-0.266,50.7
2019-05-27 06:00,12.65,41.87,0.596,51.36
2019-05-27 05:00,12.6,40.8,-0.2,51.23
2019-05-27 04:00,12.61,40.75,-0.138,51.41
2019-05-27 03:00,12.61,40.25,-0.15,51.3
2019-05-27 02:00,12.62,39.49,-0.213,51.31
2019-05-27 01:00,12.63,39.49,-0.212,51.38
2019-05-27 00:00,12.65,41.07,-0.141,51.33
2019-05-26 23:00,12.68,40.07,-0.201,51.36
2019-05-26 22:00,12.72,40.14,-0.202,51.42
2019-05-26 21:00,12.76,40.58,-0.2,51.49
2019-05-26 20:00,12.8,39.92,-0.134,51.23
2019-05-26 19:00,12.86,40.36,41.99,50.57
2019-05-26 18:00,12.98,40.57,-5.905,50.83
2019-05-26 17:00,13.1,40.74,-0.2,51.1
2019-05-26 16:00,13.18,40.19,-6.038,51.1
2019-05-26 15:00,13.34,40.95,-0.194,50.06
2019-05-26 14:00,13.43,41.57,-0.266,49.97
2019-05-26 13:00,13.36,39.95,-0.266,51.16
2019-05-26 12:00,13.44,39.34,-0.266,51.36
2019-05-26 11:00,13.44,39.5,-0.2,51.56
2019-05-26 10:00,13.49,39.21,-0.266,51.36
2019-05-26 09:00,13.3,38.52,-5.509,51.75
2019-05-26 08:00,12.7,37.06,-0.207,52.13
2019-05-26 07:00,12.65,37.78,-0.203,51.88
2019-05-26 06:00,12.61,37.76,-0.211,52.38
2019-05-26 05:00,12.6,38.01,-0.21,52.38
2019-05-26 04:00,12.61,37.76,-0.147,52.64
2019-05-26 03:00,12.61,37.66,-0.213,52.97
2019-05-26 02:00,12.61,38.04,-0.15,52.89
2019-05-26 01:00,12.63,37.04,-0.148,52.63
2019-05-26 00:00,12.64,37.46,-153.1,52.63
2019-05-25 23:00,12.66,37.33,-0.216,52.09
2019-05-25 22:00,12.7,36.68,-0.215,52.76
2019-05-25 21:00,12.75,36.46,2.04,52.49
2019-05-25 20:00,12.8,35.82,-0.15,52.76
2019-05-25 19:00,12.89,34.41,-0.216,52.09
2019-05-25 18:00,13.09,34.19,-0.216,52.29
2019-05-25 17:00,13.08,33.45,-0.349,51.89
2019-05-25 16:00,13.16,32.92,-0.213,51.44
2019-05-25 15:00,13.36,34.29,-0.339,51.8
2019-05-25 14:00,13.48,35.12,-0.338,51.34
2019-05-25 13:00,13.3,34.57,-0.21,51.59
2019-05-25 12:00,13.12,34.91,-0.2,51.43
2019-05-25 11:00,13.27,35.68,-0.2,51.76
2019-05-25 10:00,13.35,35.73,-0.333,51.49
2019-05-25 09:00,13.29,35.39,-0.2,51.49
2019-05-25 08:00,14.01,36.7,-5.256,51.71
2019-05-25 07:00,12.83,33.78,-0.216,51.83
2019-05-25 06:00,12.71,32.91,-0.349,52.43
2019-05-25 05:00,12.64,31.96,-0.216,52.49
2019-05-25 04:00,12.66,31.82,-0.216,52.62
2019-05-25 03:00,12.68,31.99,-152.3,52.49
2019-05-25 02:00,12.7,32.51,-5.392,52.49
2019-05-25 01:00,12.72,32.79,-0.216,52.62
2019-05-25 00:00,12.74,32.68,-0.216,52.43
2019-05-24 23:00,12.75,32.98,-0.216,52.62
2019-05-24 22:00,12.76,32.92,-0.216,52.76
2019-05-24 21:00,12.8,32.86,-0.216,52.43
2019-05-24 20:00,12.82,32.85,-0.216,52.82
2019-05-24 19:00,12.88,33.38,-0.215,52.63
2019-05-24 18:00,13.04,33.57,-0.144,52.25
2019-05-24 17:00,13.23,34.48,-0.2,52.42
2019-05-24 16:00,13.44,36.09,-0.196,52.44
2019-05-24 15:00,13.5,36.9,0.546,51.43
2019-05-24 14:00,14.1,40.2,-0.25,52.35
2019-05-24 13:00,13.87,39.06,-0.242,51.19
2019-05-24 12:00,14.13,41.44,42.0,52.32
2019-05-24 11:00,13.84,42.62,-224.5,52.22
2019-05-24 10:00,14.12,40.14,-0.251,52.75
2019-05-24 09:00,14.38,40.66,-0.333,52.75
2019-05-24 08:00,12.84,37.27,-0.2,54.01
2019-05-24 07:00,12.94,37.99,-0.206,53.33
2019-05-24 06:00,12.7,37.59,42.06,54.16
2019-05-24 05:00,12.67,37.52,15.84,54.49
2019-05-24 04:00,12.68,38.14,0.592,54.26
2019-05-24 03:00,12.7,39.42,-0.203,54.14
2019-05-24 02:00,12.71,40.23,-0.2,54.41
2019-05-24 01:00,12.73,40.76,-0.2,54.15
2019-05-24 00:00,12.75,41.22,-0.2,54.28
2019-05-23 23:00,12.77,40.51,-0.134,54.55
2019-05-23 22:00,12.79,41.02,-0.2,54.28
2019-05-23 21:00,12.8,42.51,-0.196,54.56
2019-05-23 20:00,12.82,42.48,-0.184,54.34
2019-05-23 19:00,12.85,45.03,-0.184,54.48
2019-05-23 18:00,12.9,46.07,2.011,54.1
2019-05-23 17:00,12.98,48.11,-0.162,53.77
2019-05-23 16:00,13.18,51.04,-0.275,53.97
2019-05-23 15:00,13.62,52.35,-0.271,53.92
2019-05-23 14:00,14.05,54.06,-0.479,53.62
2019-05-23 13:00,14.18,49.37,-0.152,55.0
2019-05-23 12:00,13.91,49.55,-0.409,54.37
2019-05-23 11:00,13.7,53.61,-0.485,54.46
2019-05-23 10:00,13.84,51.55,-0.433,55.73
2019-05-23 09:00,14.1,50.57,-0.45,55.8
2019-05-23 08:00,12.7,46.68,-0.2,56.8
2019-05-23 07:00,12.65,44.79,41.99,56.67
2019-05-23 06:00,12.64,43.75,-0.21,56.63
2019-05-23 05:00,12.64,40.54,-0.211,56.89
2019-05-23 04:00,12.65,38.83,-0.215,56.88
2019-05-23 03:00,12.67,40.0,-0.214,56.68
2019-05-23 02:00,12.69,39.97,-0.146,57.09
2019-05-23 01:00,12.71,40.19,-0.214,56.75
2019-05-23 00:00,12.73,40.04,0.585,56.69
2019-05-22 23:00,12.76,39.69,-0.213,57.08
2019-05-22 22:00,12.78,39.73,-0.216,57.14
2019-05-22 21:00,12.79,39.02,-0.204,56.92
2019-05-22 20:00,12.82,38.65,-0.2,56.73
2019-05-22 19:00,12.86,39.85,-0.2,56.93
2019-05-22 18:00,12.97,40.19,0.264,56.8
2019-05-22 17:00,13.17,41.61,-0.266,56.67
2019-05-22 16:00,13.13,39.76,-0.184,56.86
2019-05-22 15:00,13.36,42.26,-0.316,56.2
2019-05-22 14:00,13.82,46.01,1.017,56.23
2019-05-22 13:00,14.5,45.66,-0.383,56.0
2019-05-22 12:00,13.4,43.51,-0.375,56.5
2019-05-22 11:00,14.19,45.08,-0.375,55.97
2019-05-22 10:00,13.85,46.59,15.2,56.73
2019-05-22 09:00,14.14,45.58,-0.322,57.11
2019-05-22 08:00,12.93,43.12,-0.207,57.97
2019-05-22 07:00,12.66,41.98,0.248,58.07
2019-05-22 06:00,12.62,41.28,-0.216,58.27
2019-05-22 05:00,12.63,35.2,-0.216,58.33
2019-05-22 04:00,12.65,34.89,-156.6,59.12
2019-05-22 03:00,12.66,35.92,-0.349,57.93
2019-05-22 02:00,12.69,34.58,-0.216,58.2
2019-05-22 01:00,12.71,36.57,-0.216,58.2
2019-05-22 00:00,12.72,37.05,-62.86,58.33
2019-05-21 23:00,12.76,35.64,-5.658,58.2
2019-05-21 22:00,12.78,36.85,-0.15,58.33
2019-05-21 21:00,12.8,35.7,-0.15,58.73
2019-05-21 20:00,12.83,34.09,-0.215,58.27
2019-05-21 19:00,12.88,35.17,-0.213,58.34
2019-05-21 18:00,13.01,35.29,-0.143,58.36
2019-05-21 17:00,13.2,35.6,0.459,58.11
2019-05-21 16:00,13.29,36.28,-0.067,58.26
2019-05-21 15:00,13.4,36.82,0.198,58.0
2019-05-21 14:00,13.63,37.54,41.99,57.73
2019-05-21 13:00,13.57,37.95,0.603,58.15
2019-05-21 12:00,13.79,39.67,1.001,58.35
2019-05-21 11:00,13.93,39.81,2.056,58.59
2019-05-21 10:00,14.35,37.62,3.382,59.92
2019-05-21 09:00,14.15,36.77,3.568,60.46
2019-05-21 08:00,12.84,35.02,3.102,60.59
2019-05-21 07:00,12.59,32.77,4.164,60.72
2019-05-21 06:00,12.58,32.27,4.49,60.56
2019-05-21 05:00,12.59,31.41,4.688,62.02
2019-05-21 04:00,12.59,30.86,3.759,61.49
2019-05-21 03:00,12.6,30.51,2.432,57.38
2019-05-21 02:00,12.61,30.99,-217.9,56.6
2019-05-21 01:00,12.64,31.55,42.06,57.7
2019-05-21 00:00,12.67,30.65,0.572,57.44
2019-05-20 23:00,12.7,30.44,0.839,54.19
2019-05-20 22:00,12.73,30.32,-50.14,56.71
2019-05-20 21:00,12.75,30.34,0.845,56.21
2019-05-20 20:00,12.79,31.75,-0.017,55.88
2019-05-20 19:00,12.85,31.2,-0.216,56.08
2019-05-20 18:00,12.97,32.47,-0.216,55.81
2019-05-20 17:00,13.1,33.67,-0.215,55.95
2019-05-20 16:00,13.24,35.43,-5.911,55.99
2019-05-20 15:00,13.23,36.0,-0.2,55.87
2019-05-20 14:00,13.41,37.49,42.06,55.74
2019-05-20 13:00,13.46,37.35,-0.2,55.61
2019-05-20 12:00,13.57,37.24,42.06,54.68
2019-05-20 11:00,13.68,38.66,-0.266,55.34
2019-05-20 10:00,13.51,38.56,-0.333,55.74
2019-05-20 09:00,13.21,37.73,-0.203,55.99
2019-05-20 08:00,12.94,37.4,-0.212,56.22
2019-05-20 07:00,12.77,36.67,-5.326,56.74
2019-05-20 06:00,12.61,34.89,-4.994,57.14
2019-05-20 05:00,12.61,34.2,-0.216,57.4
2019-05-20 04:00,12.62,33.95,0.58,57.27
2019-05-20 03:00,12.63,34.04,-0.216,57.34
2019-05-20 02:00,12.64,34.02,-0.213,57.41
2019-05-20 01:00,12.65,35.84,-0.146,57.15
2019-05-20 00:00,12.67,36.49,-0.209,57.43
2019-05-19 23:00,12.7,37.35,-0.205,57.45
2019-05-19 22:00,12.74,37.49,-0.208,57.43
2019-05-19 21:00,12.77,37.59,-0.138,57.18
2019-05-19 20:00,12.81,37.94,-0.134,57.2
2019-05-19 19:00,12.87,38.26,-0.134,57.2
2019-05-19 18:00,12.98,37.54,-0.2,57.33
2019-05-19 17:00,13.24,40.22,-0.198,56.15
2019-05-19 16:00,13.46,41.55,-0.317,56.73
2019-05-19 15:00,13.56,40.65,41.99,55.93
2019-05-19 14:00,13.69,41.33,-0.323,56.44
2019-05-19 13:00,13.59,39.19,-0.2,57.2
2019-05-19 12:00,13.24,37.11,-0.208,57.7
2019-05-19 11:00,12.96,35.39,-0.148,58.21
2019-05-19 10:00,12.84,34.7,0.979,57.93
2019-05-19 09:00,12.8,34.79,-0.216,57.93
2019-05-19 08:00,12.72,33.88,0.713,58.27
2019-05-19 07:00,12.7,33.96,-0.216,58.27
2019-05-19 06:00,12.66,33.92,-6.056,58.4
2019-05-19 05:00,12.67,34.03,-0.216,58.46
2019-05-19 04:00,12.69,33.34,-0.216,58.73
2019-05-19 03:00,12.71,32.92,-5.658,58.33
2019-05-19 02:00,12.73,33.74,-0.15,58.46
2019-05-19 01:00,12.75,34.7,-0.15,58.2
2019-05-19 00:00,12.76,35.32,-0.147,58.28
2019-05-18 23:00,12.78,36.39,-0.147,58.61
2019-05-18 22:00,12.8,37.56,-0.146,58.21
2019-05-18 21:00,12.82,37.32,-153.2,58.62
2019-05-18 20:00,12.85,37.83,-0.202,58.12
2019-05-18 19:00,12.91,38.3,0.994,57.86
2019-05-18 18:00,13.08,39.22,-0.19,58.04
2019-05-18 17:00,13.29,40.61,0.811,58.19
2019-05-18 16:00,13.47,42.61,-0.301,57.85
2019-05-18 15:00,13.69,43.62,-0.368,57.72
2019-05-18 14:00,13.62,42.15,0.893,57.85
2019-05-18 13:00,14.0,45.71,-0.367,57.65
2019-05-18 12:00,13.98,45.8,0.157,57.43
2019-05-18 11:00,14.03,41.59,-0.383,58.45
2019-05-18 10:00,14.03,41.83,-6.237,58.26
2019-05-18 09:00,13.97,39.65,-0.349,58.2
2019-05-18 08:00,13.2,35.7,-0.35,57.93
2019-05-18 07:00,12.79,32.63,-0.224,58.3
2019-05-18 06:00,12.62,29.45,-0.225,58.3
2019-05-18 05:00,12.61,28.13,-0.224,58.83
2019-05-18 04:00,12.62,28.61,-0.225,58.56
2019-05-18 03:00,12.64,29.48,-0.224,59.5
2019-05-18 02:00,12.67,29.54,-0.224,59.23
2019-05-18 01:00,12.7,30.1,-5.733,59.23
2019-05-18 00:00,12.73,30.58,-0.222,59.24
2019-05-17 23:00,12.75,30.79,-0.22,59.38
2019-05-17 22:00,12.77,30.86,-0.086,59.39
2019-05-17 21:00,12.8,30.79,-0.084,59.26
2019-05-17 20:00,12.83,30.92,-0.349,59.26
2019-05-17 19:00,12.87,31.33,-0.216,59.53
2019-05-17 18:00,12.98,32.09,-0.212,59.28
2019-05-17 17:00,13.16,32.84,-0.2,58.92
2019-05-17 16:00,13.42,33.98,-0.195,58.68
2019-05-17 15:00,13.77,34.55,-0.317,58.85
2019-05-17 14:00,14.21,36.2,-0.317,58.52
2019-05-17 13:00,14.0,37.98,-0.319,57.78
2019-05-17 12:00,14.12,36.54,-0.333,59.19
2019-05-17 11:00,13.74,33.91,-0.333,59.92
2019-05-17 10:00,13.36,35.58,-0.347,60.46
2019-05-17 09:00,12.81,33.5,-0.216,60.59
2019-05-17 08:00,12.69,32.99,-0.216,61.25
2019-05-17 07:00,12.62,33.13,-0.216,61.12
2019-05-17 06:00,12.6,33.37,-0.216,61.38
2019-05-17 05:00,12.6,33.32,-0.216,61.38
2019-05-17 04:00,12.6,33.54,-0.216,61.38
2019-05-17 03:00,12.6,33.88,-0.216,61.38
2019-05-17 02:00,12.6,34.5,-5.791,61.25
2019-05-17 01:00,12.61,34.88,-0.149,60.99
2019-05-17 00:00,12.61,35.12,-0.149,61.25
2019-05-16 23:00,12.61,35.46,-0.145,61.4
2019-05-16 22:00,12.62,36.23,-0.147,61.4
2019-05-16 21:00,12.62,37.18,-0.209,61.15
2019-05-16 20:00,12.64,37.32,-0.202,61.57
2019-05-16 19:00,12.68,37.81,-0.134,61.58
2019-05-16 18:00,12.76,38.44,-0.2,61.45
2019-05-16 17:00,12.91,38.33,-0.2,61.18
2019-05-16 16:00,13.0,39.02,-0.2,61.05
2019-05-16 15:00,13.1,40.05,0.996,60.92
2019-05-16 14:00,13.19,41.05,-0.25,60.71
2019-05-16 13:00,13.35,42.89,-0.257,60.75
2019-05-16 12:00,13.03,41.61,41.99,61.58
2019-05-16 11:00,12.96,40.81,0.53,61.71
2019-05-16 10:00,12.93,41.02,-0.266,61.18
2019-05-16 09:00,12.78,39.92,-5.839,62.11
2019-05-16 08:00,12.69,39.07,-0.2,61.98
2019-05-16 07:00,12.67,38.9,-0.201,62.24
2019-05-16 06:00,12.62,37.97,-0.205,62.29
2019-05-16 05:00,12.61,38.07,-0.139,62.62
2019-05-16 04:00,12.61,38.07,1.251,61.94
2019-05-16 03:00,12.61,37.52,-0.207,62.28
2019-05-16 02:00,12.61,37.66,-0.207,61.95
2019-05-16 01:00,12.61,37.76,-0.144,63.0
2019-05-16 00:00,12.62,37.63,-0.21,62.47
2019-05-15 23:00,12.63,37.66,-0.211,62.73
2019-05-15 22:00,12.66,37.35,0.585,62.99
2019-05-15 21:00,12.7,37.18,-0.215,62.58
2019-05-15 20:00,12.73,36.87,-0.147,62.59
2019-05-15 19:00,12.77,36.42,-0.146,62.39
2019-05-15 18:00,12.83,36.49,-0.148,62.85
2019-05-15 17:00,12.91,36.05,-5.787,62.99
2019-05-15 16:00,13.01,35.72,-0.212,62.99
2019-05-15 15:00,13.14,35.91,-0.206,62.22
2019-05-15 14:00,13.31,36.49,-0.2,62.37
2019-05-15 13:00,13.44,36.99,-0.2,62.57
2019-05-15 12:00,13.43,37.78,-0.199,62.78
2019-05-15 11:00,13.69,39.4,0.479,62.96
2019-05-15 10:00,14.06,41.76,15.52,62.57
2019-05-15 09:00,14.26,38.64,-0.34,62.48
2019-05-15 08:00,13.1,37.98,-0.15,63.64
2019-05-15 07:00,12.66,35.54,-0.219,63.89
2019-05-15 06:00,12.6,34.17,-0.224,64.14
2019-05-15 05:00,12.58,34.31,-0.094,64.4
2019-05-15 04:00,12.59,32.23,-0.092,64.27
2019-05-15 03:00,12.59,31.66,-0.091,64.14
2019-05-15 02:00,12.59,32.86,-0.224,64.14
2019-05-15 01:00,12.63,31.5,-5.534,64.14
2019-05-15 00:00,12.66,31.62,-0.09,64.08
2019-05-14 23:00,12.7,32.03,-0.083,64.17
2019-05-14 22:00,12.74,33.27,-0.083,64.04
2019-05-14 21:00,12.77,33.34,-0.216,64.04
2019-05-14 20:00,12.83,33.26,-0.15,64.04
2019-05-14 19:00,12.94,34.26,-0.213,63.78
2019-05-14 18:00,13.14,35.19,-0.204,63.42
2019-05-14 17:00,13.36,36.22,-0.2,62.37
2019-05-14 16:00,13.55,35.84,-0.201,63.03
2019-05-14 15:00,13.7,36.76,-0.2,63.04
2019-05-14 14:00,13.62,37.39,-0.2,63.37
2019-05-14 13:00,13.52,36.18,-0.14,63.28
2019-05-14 12:00,13.5,35.86,-0.204,63.68
2019-05-14 11:00,13.39,35.67,1.256,64.08
2019-05-14 10:00,13.24,35.91,-5.385,64.07
2019-05-14 09:00,12.96,36.39,0.852,64.19
2019-05-14 08:00,12.83,36.9,-0.212,64.45
2019-05-14 07:00,12.72,37.27,-0.144,63.93
2019-05-14 06:00,12.66,36.99,-0.2,64.1
2019-05-14 05:00,12.65,41.35,-0.2,63.97
2019-05-14 04:00,12.66,42.44,-0.2,64.23
2019-05-14 03:00,12.68,44.44,-0.197,64.64
2019-05-14 02:00,12.69,45.22,-0.2,64.1
2019-05-14 01:00,12.71,39.54,-0.067,64.76
2019-05-14 00:00,12.74,41.95,-0.2,63.7
