Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2016-12-29 21:00,12.54,23.52,5.655,20.79,34.77,261.4
2016-12-29 20:00,12.54,25.56,0.723,15.15,29.57,269.8
2016-12-29 19:00,12.54,27.42,0.022,4.837,21.24,301.1
2016-12-29 18:00,12.55,28.86,0.0,3.484,12.93,289.6
2016-12-29 17:00,12.58,29.58,0.0,4.091,11.4,261.0
2016-12-29 16:00,12.59,29.1,0.0,3.217,8.83,261.8
2016-12-29 15:00,12.62,26.71,0.0,3.762,10.35,293.2
2016-12-29 14:00,12.65,26.61,0.0,3.548,11.03,291.0
2016-12-29 13:00,12.68,26.06,0.0,2.667,7.453,284.0
2016-12-29 12:00,12.76,25.21,0.0,1.163,6.138,285.0
2016-12-29 11:00,13.53,24.11,0.0,3.696,8.31,285.1
2016-12-29 10:00,12.55,20.19,0.0,5.027,8.86,285.1
2016-12-29 09:00,12.55,20.03,1.512,5.114,7.321,285.0
2016-12-29 08:00,12.56,19.13,0.0,5.507,9.69,285.0
2016-12-29 07:00,12.57,18.71,3.814,6.794,9.12,284.9
2016-12-29 06:00,12.58,18.49,3.989,6.846,9.69,284.9
2016-12-29 05:00,12.59,18.6,4.713,7.306,10.32,284.9
2016-12-29 04:00,12.61,19.12,4.274,6.32,8.92,284.9
2016-12-29 03:00,12.63,19.37,3.135,5.633,8.02,284.8
2016-12-29 02:00,12.65,19.79,2.652,4.512,7.168,284.8
2016-12-29 01:00,12.67,19.89,3.025,4.784,7.212,284.8
2016-12-29 00:00,12.72,20.87,3.222,5.869,8.53,284.9
2016-12-28 23:00,12.86,21.61,0.0,6.512,11.09,284.8
2016-12-28 22:00,12.58,22.67,0.0,1.856,4.866,284.8
2016-12-28 21:00,12.59,20.65,0.0,6.26,10.26,284.8
2016-12-28 20:00,12.59,19.91,3.42,5.954,7.694,284.8
2016-12-28 19:00,12.61,19.19,4.603,7.009,9.27,284.8
2016-12-28 18:00,12.62,20.33,4.647,6.443,10.0,284.8
2016-12-28 17:00,12.62,20.2,0.0,2.464,7.65,284.8
2016-12-28 16:00,12.63,21.19,0.0,3.344,12.32,284.7
2016-12-28 15:00,12.64,22.36,0.0,5.663,14.88,272.8
2016-12-28 14:00,12.66,22.62,0.0,3.279,12.21,285.7
2016-12-28 13:00,12.67,25.16,0.0,3.512,11.35,275.8
2016-12-28 12:00,12.69,22.69,0.0,3.001,10.68,275.3
2016-12-28 11:00,12.72,22.82,0.0,3.822,10.57,237.7
2016-12-28 10:00,13.6,21.39,0.0,2.611,12.06,226.2
2016-12-28 09:00,12.67,21.13,0.0,2.349,10.02,236.8
2016-12-28 08:00,12.68,20.51,0.0,1.616,8.02,229.0
2016-12-28 07:00,12.69,20.05,0.0,10.32,27.18,276.6
2016-12-28 06:00,12.7,19.87,3.156,17.52,29.0,271.1
2016-12-28 05:00,12.72,20.01,3.222,20.99,33.56,268.8
2016-12-28 04:00,12.73,20.29,0.636,20.74,34.81,270.9
2016-12-28 03:00,12.74,20.36,1.052,14.82,29.44,269.3
2016-12-28 02:00,12.76,20.59,0.877,19.22,36.43,273.9
2016-12-28 01:00,12.77,20.73,3.42,21.14,39.11,278.2
2016-12-28 00:00,12.79,20.84,0.811,13.6,37.0,284.7
2016-12-27 23:00,12.82,20.84,1.841,21.26,43.73,284.2
2016-12-27 22:00,12.86,20.91,0.592,12.78,40.14,282.2
2016-12-27 21:00,12.88,21.1,0.636,12.75,35.84,281.2
2016-12-27 20:00,14.66,21.33,1.228,12.6,25.62,270.3
2016-12-27 19:00,14.56,20.62,3.156,16.31,28.8,261.3
2016-12-27 18:00,12.64,20.6,1.885,19.38,36.08,262.8
2016-12-27 17:00,12.66,21.49,0.175,13.78,38.1,265.8
2016-12-27 16:00,12.67,22.8,0.0,4.202,14.99,242.5
2016-12-27 15:00,12.7,22.55,0.0,2.96,10.59,237.1
2016-12-27 14:00,12.74,22.78,0.0,3.931,11.51,248.9
2016-12-27 13:00,12.82,22.87,0.0,3.632,13.28,261.9
2016-12-27 12:00,13.57,23.47,0.11,5.137,21.55,306.1
2016-12-27 11:00,12.51,23.85,0.0,3.988,12.01,312.7
2016-12-27 10:00,12.52,23.1,0.022,3.85,12.12,278.0
2016-12-27 09:00,12.52,22.59,0.0,4.502,23.39,286.5
2016-12-27 08:00,12.53,23.63,0.0,4.105,14.51,248.2
2016-12-27 07:00,12.53,24.04,0.0,2.6,9.14,232.4
2016-12-27 06:00,12.55,23.89,0.0,3.457,11.73,257.9
2016-12-27 05:00,12.58,24.18,0.0,3.538,10.76,265.5
2016-12-27 04:00,12.59,24.92,0.0,4.208,14.45,254.5
2016-12-27 03:00,12.61,25.37,0.0,2.893,11.99,267.5
2016-12-27 02:00,12.65,25.01,0.0,3.431,12.78,240.5
2016-12-27 01:00,12.68,24.96,0.0,2.609,6.225,61.73
2016-12-27 00:00,12.76,15.02,3.047,6.359,9.6,84.0
2016-12-26 23:00,13.47,13.6,5.896,7.937,10.11,82.6
2016-12-26 22:00,12.51,13.55,6.116,8.99,11.46,82.9
2016-12-26 21:00,12.51,14.33,5.677,8.61,10.74,82.6
2016-12-26 20:00,12.51,14.81,4.932,7.214,9.51,84.7
2016-12-26 19:00,12.51,14.69,6.006,7.958,10.0,91.2
2016-12-26 18:00,12.53,16.04,4.932,6.888,9.07,88.4
2016-12-26 17:00,12.54,16.96,3.792,6.463,9.54,92.0
2016-12-26 16:00,12.56,19.85,0.438,5.247,8.79,85.2
2016-12-26 15:00,12.59,19.76,0.0,5.352,10.35,83.5
2016-12-26 14:00,12.62,23.76,0.0,2.519,8.37,97.0
2016-12-26 13:00,12.65,24.08,0.0,1.676,6.598,101.8
2016-12-26 12:00,12.7,23.52,1.271,4.77,10.72,89.3
2016-12-26 11:00,12.89,22.51,0.0,3.68,8.26,112.7
2016-12-26 10:00,12.52,21.03,0.0,1.94,4.252,104.3
2016-12-26 09:00,12.54,20.29,0.0,1.93,6.335,204.4
2016-12-26 08:00,12.54,19.89,0.0,1.369,5.721,265.1
2016-12-26 07:00,12.55,19.62,0.0,2.167,6.773,280.6
2016-12-26 06:00,12.57,19.6,0.0,1.754,7.913,274.0
2016-12-26 05:00,12.58,19.09,0.0,2.062,10.06,278.9
2016-12-26 04:00,12.6,18.64,0.0,2.418,8.72,256.1
2016-12-26 03:00,12.62,18.33,0.0,2.69,12.03,257.6
2016-12-26 02:00,12.65,18.28,0.0,2.686,13.09,276.9
2016-12-26 01:00,12.67,17.85,0.0,2.584,8.46,265.4
2016-12-26 00:00,12.7,17.48,0.0,5.349,14.53,277.2
2016-12-25 23:00,12.78,17.11,1.425,9.38,16.97,268.0
2016-12-25 22:00,13.55,15.88,0.0,4.871,12.67,256.9
2016-12-25 21:00,12.55,16.34,0.0,4.257,11.31,247.8
2016-12-25 20:00,12.56,15.87,0.0,4.427,10.74,255.7
2016-12-25 19:00,12.58,14.94,0.0,3.209,8.53,123.8
2016-12-25 18:00,12.59,15.57,1.776,6.755,9.56,208.0
2016-12-25 17:00,12.6,16.66,0.0,5.465,10.13,255.8
2016-12-25 16:00,12.6,17.01,0.0,4.718,12.47,260.1
2016-12-25 15:00,12.63,17.55,0.0,7.026,14.82,263.2
2016-12-25 14:00,12.65,18.42,0.0,4.498,12.45,268.5
2016-12-25 13:00,12.68,19.03,0.0,1.029,3.288,270.9
2016-12-25 12:00,12.7,23.71,0.0,0.182,2.28,78.4
2016-12-25 11:00,12.76,22.83,0.0,0.0,0.0,0.0
2016-12-25 10:00,12.97,21.63,0.0,0.0,0.0,0.0
2016-12-25 09:00,12.56,17.74,0.0,0.0,0.0,0.0
2016-12-25 08:00,12.56,15.13,0.0,0.0,0.0,0.0
2016-12-25 07:00,12.58,15.06,0.0,0.0,0.0,0.0
2016-12-25 06:00,12.58,15.3,0.0,0.0,0.0,0.0
2016-12-25 05:00,12.58,15.66,0.0,0.852,4.998,262.2
2016-12-25 04:00,12.6,15.8,0.855,3.115,5.436,263.8
2016-12-25 03:00,12.61,15.7,0.0,2.24,5.458,278.7
2016-12-25 02:00,12.62,16.64,0.0,0.239,5.348,272.3
2016-12-25 01:00,12.64,16.02,0.0,1.255,4.45,259.4
2016-12-25 00:00,12.66,16.34,0.0,0.189,3.398,249.4
2016-12-24 23:00,12.68,16.47,0.0,0.179,2.148,274.9
2016-12-24 22:00,12.72,16.75,0.329,2.147,3.792,260.1
2016-12-24 21:00,13.57,17.09,1.819,5.041,7.869,259.6
2016-12-24 20:00,12.62,17.07,3.091,5.705,9.14,259.5
2016-12-24 19:00,12.63,17.63,3.069,5.756,8.15,257.3
2016-12-24 18:00,12.65,17.78,3.441,6.405,9.89,257.0
2016-12-24 17:00,12.66,18.13,2.17,4.844,9.01,249.4
2016-12-24 16:00,12.67,18.24,4.406,7.211,10.46,257.4
2016-12-24 15:00,12.69,18.5,1.315,6.003,9.62,257.6
2016-12-24 14:00,12.7,18.79,2.389,6.443,9.34,263.5
2016-12-24 13:00,12.71,19.1,0.526,5.367,9.86,270.3
2016-12-24 12:00,12.73,18.96,0.0,6.06,10.59,271.0
2016-12-24 11:00,12.76,19.25,1.491,4.786,9.32,262.0
2016-12-24 10:00,12.78,19.35,0.0,4.007,7.891,262.1
2016-12-24 09:00,12.83,19.6,0.0,3.651,7.365,265.0
2016-12-24 08:00,12.85,19.6,0.986,3.929,7.036,260.4
2016-12-24 07:00,14.64,19.67,1.074,4.023,6.883,259.3
2016-12-24 06:00,12.68,19.49,2.258,6.655,10.5,262.7
2016-12-24 05:00,12.71,19.65,2.367,8.47,12.56,264.9
2016-12-24 04:00,12.89,19.49,1.666,6.441,10.48,270.1
2016-12-24 03:00,12.52,19.91,0.964,6.791,11.53,274.7
2016-12-24 02:00,12.52,19.96,0.044,5.547,11.22,284.7
2016-12-24 01:00,12.53,20.27,0.592,6.259,9.91,271.1
2016-12-24 00:00,12.53,20.22,0.68,7.471,10.54,270.7
2016-12-23 23:00,12.54,20.34,0.022,5.988,11.33,272.2
2016-12-23 22:00,12.56,20.39,0.0,3.611,8.59,282.7
2016-12-23 21:00,12.58,20.57,0.0,2.312,9.07,278.4
2016-12-23 20:00,12.6,21.13,0.0,2.023,7.716,278.6
2016-12-23 19:00,12.62,21.14,0.0,1.213,6.817,269.8
2016-12-23 18:00,12.65,21.11,0.0,2.336,9.36,268.0
2016-12-23 17:00,12.68,20.84,0.0,1.178,4.34,175.8
2016-12-23 16:00,12.75,20.15,0.0,1.854,3.902,84.5
2016-12-23 15:00,13.58,18.97,0.0,2.764,5.129,82.9
2016-12-23 14:00,12.52,19.16,0.0,4.108,7.869,84.3
2016-12-23 13:00,12.52,18.47,2.652,5.101,7.409,82.3
2016-12-23 12:00,12.54,18.39,1.096,3.755,6.927,84.3
2016-12-23 11:00,12.55,17.4,0.921,3.913,6.181,83.5
2016-12-23 10:00,12.56,17.25,1.293,3.9,6.335,88.1
2016-12-23 09:00,12.58,16.34,2.411,4.066,5.721,85.5
2016-12-23 08:00,12.6,15.2,2.893,4.756,6.51,80.6
2016-12-23 07:00,12.62,15.22,4.274,5.703,7.913,79.95
2016-12-23 06:00,12.65,15.35,2.74,5.213,7.54,79.38
2016-12-23 05:00,12.67,15.32,4.779,6.534,9.45,86.9
2016-12-23 04:00,12.71,15.73,4.406,6.719,9.27,83.1
2016-12-23 03:00,12.83,16.52,3.025,5.933,10.15,86.7
2016-12-23 02:00,12.54,17.25,1.096,6.11,11.03,93.6
2016-12-23 01:00,12.51,20.56,1.381,5.184,8.59,89.7
2016-12-23 00:00,12.54,19.87,3.989,6.202,9.6,85.4
2016-12-22 23:00,12.54,23.44,3.31,6.095,8.97,88.7
2016-12-22 22:00,12.55,23.38,2.718,6.252,9.03,85.8
2016-12-22 21:00,12.57,24.43,1.71,5.843,8.97,86.4
2016-12-22 20:00,12.59,27.92,0.0,1.763,6.181,149.2
2016-12-22 19:00,12.61,28.04,0.0,2.756,10.35,86.2
2016-12-22 18:00,12.63,26.89,0.0,3.328,7.869,279.6
2016-12-22 17:00,12.66,24.82,0.0,3.604,9.64,266.0
2016-12-22 16:00,12.68,24.79,0.0,3.361,9.07,265.2
2016-12-22 15:00,12.74,24.77,0.0,2.696,9.43,259.0
2016-12-22 14:00,13.57,26.51,0.0,3.978,10.7,264.4
2016-12-22 13:00,12.56,27.27,0.066,5.671,21.33,245.4
2016-12-22 12:00,12.56,28.1,0.0,5.066,16.75,271.8
2016-12-22 11:00,12.57,30.38,0.0,3.733,19.03,275.6
2016-12-22 10:00,12.58,31.0,0.0,4.184,10.68,284.7
2016-12-22 09:00,12.59,32.33,0.0,2.737,7.431,254.7
2016-12-22 08:00,12.61,29.07,0.0,4.496,8.55,91.7
2016-12-22 07:00,12.62,21.97,1.337,5.819,9.14,77.84
2016-12-22 06:00,12.63,19.78,4.647,6.624,8.81,82.5
2016-12-22 05:00,12.66,18.97,3.31,6.314,9.62,86.2
2016-12-22 04:00,12.68,18.61,3.332,7.193,10.17,82.8
2016-12-22 03:00,12.72,17.87,6.598,9.1,12.95,89.2
2016-12-22 02:00,12.8,17.4,0.0,9.74,14.36,87.3
2016-12-22 01:00,12.56,17.59,5.853,9.6,13.83,82.1
2016-12-22 00:00,12.57,21.27,4.603,6.747,9.8,87.1
2016-12-21 23:00,12.58,25.85,0.0,4.366,9.58,83.0
2016-12-21 22:00,12.58,21.45,3.748,6.863,10.26,81.8
2016-12-21 21:00,12.6,20.49,5.48,9.03,11.22,91.5
2016-12-21 20:00,12.61,22.76,6.357,8.95,11.31,89.3
2016-12-21 19:00,12.63,21.81,6.247,9.18,11.44,84.9
2016-12-21 18:00,12.64,22.67,5.677,9.08,10.85,87.8
2016-12-21 17:00,12.66,24.59,6.357,8.08,9.64,88.8
2016-12-21 16:00,12.68,27.17,5.151,8.25,10.52,87.5
2016-12-21 15:00,12.7,29.97,4.691,6.608,8.81,87.0
2016-12-21 14:00,12.75,37.3,2.477,3.975,5.721,92.1
2016-12-21 13:00,13.61,37.56,0.0,3.045,5.414,92.5
2016-12-21 12:00,12.59,37.46,0.0,2.548,6.181,134.4
2016-12-21 11:00,12.59,35.15,0.0,2.559,4.91,136.6
2016-12-21 10:00,12.6,31.59,0.789,3.43,5.853,183.7
2016-12-21 09:00,12.61,28.01,0.789,3.516,6.686,160.5
2016-12-21 08:00,12.61,24.67,0.307,5.823,10.41,188.2
2016-12-21 07:00,12.62,23.46,0.0,5.991,10.46,214.2
2016-12-21 06:00,12.62,22.1,0.0,2.831,6.116,278.2
2016-12-21 05:00,12.64,22.1,0.0,2.776,6.006,249.0
2016-12-21 04:00,12.64,22.17,0.0,3.429,10.41,275.1
2016-12-21 03:00,12.66,22.24,0.0,3.877,10.52,247.7
2016-12-21 02:00,12.69,23.58,0.0,3.23,13.88,269.9
2016-12-21 01:00,12.73,23.67,1.469,13.99,24.24,268.9
2016-12-21 00:00,13.49,24.6,0.373,14.47,33.23,272.2
2016-12-20 23:00,12.64,24.69,9.78,20.61,32.49,260.8
2016-12-20 22:00,12.65,25.18,7.409,21.44,32.7,264.9
2016-12-20 21:00,12.66,25.06,2.302,21.67,34.41,274.6
2016-12-20 20:00,12.66,25.02,2.324,29.6,45.77,277.3
2016-12-20 19:00,12.67,25.33,10.5,30.16,45.51,266.6
2016-12-20 18:00,12.68,25.29,2.499,23.24,47.87,278.4
2016-12-20 17:00,12.7,24.86,1.556,20.59,49.43,287.0
2016-12-20 16:00,12.71,24.49,1.381,17.43,53.4,287.1
2016-12-20 15:00,12.72,23.6,1.929,25.0,45.09,285.4
2016-12-20 14:00,12.75,23.89,1.03,18.98,38.27,275.1
2016-12-20 13:00,12.78,22.96,3.704,17.01,27.79,268.6
2016-12-20 12:00,12.96,22.91,6.138,20.86,39.85,273.7
2016-12-20 11:00,12.7,23.19,2.302,16.74,38.45,283.5
2016-12-20 10:00,12.7,23.3,0.789,9.08,29.68,298.1
2016-12-20 09:00,12.71,24.93,0.592,14.38,39.85,292.1
2016-12-20 08:00,12.72,25.72,0.088,9.52,50.37,296.5
2016-12-20 07:00,12.73,30.37,0.395,5.221,16.62,277.0
2016-12-20 06:00,12.75,31.63,0.0,4.645,13.59,243.0
2016-12-20 05:00,12.76,31.2,0.0,3.635,15.02,183.4
2016-12-20 04:00,12.76,27.14,0.0,3.373,9.16,95.1
2016-12-20 03:00,12.78,25.47,0.0,4.872,10.46,82.4
2016-12-20 02:00,12.81,25.82,2.696,5.393,8.48,84.4
2016-12-20 01:00,12.83,26.09,0.241,4.943,8.99,84.7
2016-12-20 00:00,12.89,26.33,0.943,5.067,8.29,86.4
2016-12-19 23:00,13.52,27.02,0.526,4.527,7.584,82.4
2016-12-19 22:00,13.58,28.24,0.0,4.364,7.825,94.6
2016-12-19 21:00,13.57,28.24,0.0,9.4,20.1,275.4
2016-12-19 20:00,12.58,28.26,0.0,2.979,9.23,251.7
2016-12-19 19:00,12.59,26.76,0.0,3.048,8.9,254.5
2016-12-19 18:00,12.6,26.82,0.0,3.096,8.0,257.1
2016-12-19 17:00,12.61,27.14,0.0,3.216,12.25,291.9
2016-12-19 16:00,12.62,27.7,0.0,3.583,14.86,291.7
2016-12-19 15:00,12.64,28.45,0.0,3.877,8.26,247.8
2016-12-19 14:00,12.65,28.61,0.0,3.148,10.52,270.3
2016-12-19 13:00,12.67,28.01,0.0,3.663,11.49,287.2
2016-12-19 12:00,12.69,28.06,0.68,7.944,28.17,292.4
2016-12-19 11:00,12.71,27.99,2.082,16.44,34.61,280.9
2016-12-19 10:00,12.75,27.61,0.263,4.06,21.11,292.0
2016-12-19 09:00,12.81,27.53,0.044,3.327,8.59,295.9
2016-12-19 08:00,13.57,26.34,0.0,3.679,11.95,255.6
2016-12-19 07:00,12.51,25.22,0.0,2.596,8.55,240.8
2016-12-19 06:00,12.52,24.39,0.0,3.384,11.24,245.2
2016-12-19 05:00,12.52,23.55,0.0,3.339,9.86,259.6
2016-12-19 04:00,12.53,22.45,0.132,3.525,11.27,269.1
2016-12-19 03:00,12.54,22.1,0.0,3.127,10.41,282.0
2016-12-19 02:00,12.56,20.97,0.0,2.995,9.05,250.6
2016-12-19 01:00,12.58,20.22,0.0,3.262,8.5,250.6
2016-12-19 00:00,12.6,20.53,0.0,3.984,16.05,255.5
2016-12-18 23:00,12.61,20.89,0.0,3.815,10.0,238.5
2016-12-18 22:00,12.64,22.07,0.0,3.179,8.72,90.7
2016-12-18 21:00,12.67,21.48,0.0,2.038,8.42,102.2
2016-12-18 20:00,12.74,22.06,0.0,2.718,6.51,248.0
2016-12-18 19:00,13.55,22.29,0.0,3.939,7.497,280.6
2016-12-18 18:00,12.49,22.41,0.0,5.542,11.55,272.7
2016-12-18 17:00,12.48,22.77,0.0,4.198,8.57,276.2
2016-12-18 16:00,12.49,22.28,1.052,5.29,11.64,278.2
2016-12-18 15:00,12.49,22.26,0.0,4.23,14.47,269.5
2016-12-18 14:00,12.49,22.71,0.0,3.542,13.2,270.2
2016-12-18 13:00,12.5,22.31,1.666,7.352,15.83,247.5
2016-12-18 12:00,12.52,20.78,0.0,4.881,11.27,251.2
2016-12-18 11:00,12.54,20.52,3.529,11.49,18.9,257.3
2016-12-18 10:00,12.56,19.7,7.804,16.15,21.64,258.0
2016-12-18 09:00,12.6,19.47,10.52,17.8,26.22,261.1
2016-12-18 08:00,12.64,18.2,10.26,17.4,26.63,258.0
2016-12-18 07:00,12.72,18.43,7.453,16.9,26.41,256.5
2016-12-18 06:00,13.5,18.02,8.66,14.32,22.53,255.3
2016-12-18 05:00,12.48,16.98,2.192,8.93,20.87,251.3
2016-12-18 04:00,12.47,16.73,2.082,11.34,19.66,256.8
2016-12-18 03:00,12.47,15.83,2.937,9.34,18.04,257.7
2016-12-18 02:00,12.48,14.64,5.195,13.38,22.12,256.5
2016-12-18 01:00,12.48,13.41,0.0,5.288,20.6,257.9
2016-12-18 00:00,12.48,13.08,0.0,3.191,11.35,238.0
2016-12-17 23:00,12.48,13.04,0.263,5.374,22.07,268.2
2016-12-17 22:00,12.49,12.79,0.0,3.71,9.73,258.4
2016-12-17 21:00,12.52,12.97,0.0,4.664,12.32,269.6
2016-12-17 20:00,12.55,12.5,0.0,4.01,14.66,250.0
2016-12-17 19:00,12.61,12.75,0.0,3.165,12.06,259.9
2016-12-17 18:00,12.75,12.67,0.0,4.51,12.17,264.9
2016-12-17 17:00,12.46,12.4,0.285,8.91,18.02,258.2
2016-12-17 16:00,12.46,12.63,4.231,11.15,18.81,255.3
2016-12-17 15:00,12.46,12.29,0.526,8.01,16.64,252.4
2016-12-17 14:00,12.47,11.83,0.0,8.46,19.42,251.0
2016-12-17 13:00,12.48,11.53,0.241,6.01,13.72,252.4
2016-12-17 12:00,12.48,11.16,0.658,7.472,14.4,260.5
2016-12-17 11:00,12.5,10.68,3.551,8.13,12.36,260.5
2016-12-17 10:00,12.52,10.1,2.082,9.17,16.05,263.2
2016-12-17 09:00,12.54,9.98,3.178,11.87,22.53,256.8
2016-12-17 08:00,12.58,9.36,5.918,14.51,22.42,257.3
2016-12-17 07:00,12.62,9.18,3.31,12.07,19.46,260.1
2016-12-17 06:00,12.69,9.2,4.34,11.32,18.22,262.4
2016-12-17 05:00,13.44,8.71,5.743,11.31,17.4,255.2
2016-12-17 04:00,12.49,7.667,0.351,8.15,15.61,260.3
2016-12-17 03:00,12.49,7.126,0.57,6.989,11.75,262.1
2016-12-17 02:00,12.49,7.128,0.701,5.715,14.36,265.3
2016-12-17 01:00,12.5,5.7,0.0,2.498,4.318,255.6
2016-12-17 00:00,12.5,6.456,0.0,0.821,5.414,264.2
2016-12-16 23:00,12.52,5.721,0.0,1.827,4.296,76.26
2016-12-16 22:00,12.54,7.026,0.68,2.736,4.713,78.01
2016-12-16 21:00,12.56,8.21,0.0,1.652,4.055,75.12
2016-12-16 20:00,12.58,9.81,0.0,0.245,1.907,57.43
2016-12-16 19:00,12.62,10.17,0.0,0.928,6.181,269.2
2016-12-16 18:00,12.66,10.39,0.855,5.381,8.92,266.1
2016-12-16 17:00,12.77,10.86,3.704,6.482,10.37,262.0
2016-12-16 16:00,12.51,10.36,1.578,4.878,7.825,272.7
2016-12-16 15:00,12.52,13.33,1.096,3.182,6.817,272.8
2016-12-16 14:00,12.54,13.98,0.438,3.445,5.699,274.1
2016-12-16 13:00,12.55,14.27,0.855,5.206,11.2,259.8
2016-12-16 12:00,12.57,15.69,0.0,3.011,7.19,255.2
2016-12-16 11:00,12.59,14.44,0.0,1.83,6.116,246.5
2016-12-16 10:00,12.61,18.42,0.0,1.078,5.546,242.5
2016-12-16 09:00,12.63,13.0,0.197,3.622,8.68,255.9
2016-12-16 08:00,12.64,11.9,0.0,1.572,6.839,261.6
2016-12-16 07:00,12.67,11.61,0.0,1.156,1.863,256.8
2016-12-16 06:00,12.71,11.14,0.0,0.196,1.162,82.2
2016-12-16 05:00,12.78,9.93,0.592,1.341,2.324,81.2
2016-12-16 04:00,13.54,6.613,1.666,2.689,4.055,85.1
2016-12-16 03:00,12.51,8.48,0.0,2.728,5.436,83.4
2016-12-16 02:00,12.51,8.27,1.249,2.358,3.463,88.9
2016-12-16 01:00,12.5,9.55,1.995,3.268,4.976,87.3
2016-12-16 00:00,12.5,9.99,2.148,3.503,5.283,81.5
2016-12-15 23:00,12.5,10.23,2.521,4.238,6.181,79.66
2016-12-15 22:00,12.51,10.75,2.784,4.255,6.576,80.1
2016-12-15 21:00,12.53,11.28,2.017,3.236,4.954,80.2
2016-12-15 20:00,12.55,11.78,0.636,3.058,4.735,83.7
2016-12-15 19:00,12.58,11.89,1.754,3.017,4.406,83.6
2016-12-15 18:00,12.61,12.14,1.819,3.716,6.379,82.1
2016-12-15 17:00,12.65,12.41,2.302,4.153,5.677,81.6
2016-12-15 16:00,12.75,13.61,2.17,3.708,5.37,82.5
2016-12-15 15:00,12.5,15.47,1.754,3.85,7.497,82.1
2016-12-15 14:00,12.5,17.04,1.381,3.627,6.16,79.85
2016-12-15 13:00,12.51,15.94,1.249,2.99,4.691,82.6
