Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2017-10-05 18:00,12.31,47.47,5.699,10.5,17.43,247.6
2017-10-05 17:00,12.3,49.66,6.992,10.54,16.07,248.5
2017-10-05 16:00,12.3,52.7,5.765,10.46,16.51,248.9
2017-10-05 15:00,12.29,53.78,4.121,9.61,15.98,250.6
2017-10-05 14:00,12.29,54.68,1.863,7.347,12.01,247.3
2017-10-05 13:00,12.29,55.9,0.0,4.536,10.65,270.2
2017-10-05 12:00,12.28,55.72,0.0,0.787,3.661,281.1
2017-10-05 11:00,12.29,56.71,0.0,1.553,4.406,117.5
2017-10-05 10:00,12.28,54.52,0.0,2.482,5.327,98.4
2017-10-05 09:00,12.28,51.98,0.0,3.002,5.283,94.2
2017-10-05 08:00,12.28,49.61,2.082,4.748,7.497,88.1
2017-10-05 07:00,12.29,46.11,0.943,4.87,7.497,70.99
2017-10-05 06:00,12.29,43.68,0.0,1.782,4.8,81.2
2017-10-05 05:00,12.29,43.37,0.0,0.994,3.748,170.8
2017-10-05 04:00,12.29,43.42,1.951,4.064,5.853,75.31
2017-10-05 03:00,12.29,42.16,0.0,4.619,7.804,95.9
2017-10-05 02:00,12.29,44.17,1.096,4.131,6.554,55.27
2017-10-05 01:00,12.3,45.47,0.0,1.812,6.357,67.21
2017-10-05 00:00,12.3,45.86,0.0,3.183,5.02,39.5
2017-10-04 23:00,12.3,45.79,0.0,2.311,3.968,358.8
2017-10-04 22:00,12.3,45.4,0.0,1.277,4.998,49.19
2017-10-04 21:00,12.3,45.0,1.71,4.488,8.07,65.8
2017-10-04 20:00,12.3,45.23,0.0,2.474,6.313,48.34
2017-10-04 19:00,12.3,47.52,1.666,3.74,7.365,276.5
2017-10-04 18:00,12.3,46.03,2.082,6.045,8.9,251.2
2017-10-04 17:00,12.29,48.05,3.661,6.454,8.61,261.6
2017-10-04 16:00,12.29,51.35,1.534,4.167,6.423,274.1
2017-10-04 15:00,12.28,53.79,0.0,1.601,5.064,277.0
2017-10-04 14:00,12.28,55.11,0.0,1.012,4.165,256.9
2017-10-04 13:00,12.28,53.45,0.0,1.383,5.195,84.9
2017-10-04 12:00,12.25,52.31,0.0,1.761,5.173,127.0
2017-10-04 11:00,12.28,51.55,0.0,1.863,5.612,88.3
2017-10-04 10:00,12.28,49.97,0.0,1.574,5.743,93.0
2017-10-04 09:00,12.28,46.49,0.0,2.959,5.787,99.1
2017-10-04 08:00,12.28,44.57,1.973,4.103,6.751,99.4
2017-10-04 07:00,12.28,40.29,0.0,2.311,7.212,93.4
2017-10-04 06:00,12.29,39.28,2.214,5.691,9.4,102.8
2017-10-04 05:00,12.29,39.65,0.592,3.534,7.168,89.9
2017-10-04 04:00,12.29,40.96,0.833,4.456,9.03,37.62
2017-10-04 03:00,12.29,42.82,0.0,4.932,12.1,16.96
2017-10-04 02:00,12.29,41.45,0.0,3.332,7.847,85.9
2017-10-04 01:00,12.29,38.93,0.0,2.436,5.151,118.3
2017-10-04 00:00,12.26,39.0,0.0,2.031,5.327,92.3
2017-10-03 23:00,12.29,40.57,1.512,3.839,6.642,85.0
2017-10-03 22:00,12.29,40.23,3.463,6.219,9.71,100.9
2017-10-03 21:00,12.29,40.5,1.644,5.284,10.89,94.6
2017-10-03 20:00,12.29,40.33,3.529,5.942,11.6,88.4
2017-10-03 19:00,12.29,41.45,3.858,6.423,9.67,98.0
2017-10-03 18:00,12.28,43.58,1.995,4.676,7.277,87.8
2017-10-03 17:00,12.28,47.0,0.0,2.867,5.283,82.5
2017-10-03 16:00,12.28,49.22,0.0,0.818,3.748,70.96
2017-10-03 15:00,12.27,51.63,0.0,1.03,3.485,95.6
2017-10-03 14:00,12.27,50.59,0.0,1.243,4.691,78.79
2017-10-03 13:00,12.27,48.8,0.0,1.565,6.773,55.18
2017-10-03 12:00,12.27,47.28,0.0,2.293,6.598,81.0
2017-10-03 11:00,12.27,47.24,0.0,3.287,8.86,108.5
2017-10-03 10:00,12.27,44.89,0.0,3.194,7.168,99.3
2017-10-03 09:00,12.27,42.72,0.0,3.547,7.584,91.2
2017-10-03 08:00,12.27,41.41,0.285,3.661,6.949,95.6
2017-10-03 07:00,12.27,38.59,0.0,3.817,6.642,95.1
2017-10-03 06:00,12.27,35.48,0.0,1.378,4.296,203.1
2017-10-03 05:00,12.27,34.08,0.0,2.492,6.51,102.3
2017-10-03 04:00,12.27,35.67,1.6,3.673,7.431,69.49
2017-10-03 03:00,12.27,36.83,0.0,2.644,5.853,35.79
2017-10-03 02:00,12.27,34.93,0.0,4.564,8.72,70.8
2017-10-03 01:00,12.28,37.67,1.995,3.891,7.124,73.73
2017-10-03 00:00,12.27,38.53,0.833,3.88,8.13,35.47
2017-10-02 23:00,12.27,39.18,1.118,4.321,7.76,34.88
2017-10-02 22:00,12.27,39.96,1.271,3.305,6.203,84.6
2017-10-02 21:00,12.27,37.92,0.0,0.819,3.42,275.1
2017-10-02 20:00,12.27,37.87,0.0,4.144,7.365,274.9
2017-10-02 19:00,12.27,36.58,3.836,6.261,8.57,268.7
2017-10-02 18:00,12.27,38.06,4.077,7.054,10.39,261.0
2017-10-02 17:00,12.26,38.53,4.494,7.549,11.16,258.3
2017-10-02 16:00,12.26,40.05,3.836,7.722,13.22,257.0
2017-10-02 15:00,12.26,41.59,3.726,7.456,11.86,256.0
2017-10-02 14:00,12.26,42.21,0.307,5.483,9.78,262.5
2017-10-02 13:00,12.25,40.5,0.46,4.112,7.453,263.1
2017-10-02 12:00,12.25,40.82,0.0,2.319,5.151,275.0
2017-10-02 11:00,12.25,39.67,0.0,1.968,4.932,260.3
2017-10-02 10:00,12.25,38.43,0.0,1.352,5.743,101.3
2017-10-02 09:00,12.25,39.87,0.0,1.031,5.458,94.0
2017-10-02 08:00,12.25,34.56,0.0,1.825,4.472,280.3
2017-10-02 07:00,12.25,32.44,2.587,5.847,10.81,255.1
2017-10-02 06:00,12.25,31.81,4.691,7.563,11.11,263.5
2017-10-02 05:00,12.25,31.64,2.85,7.326,11.09,270.0
2017-10-02 04:00,12.26,30.59,5.546,8.15,11.53,268.6
2017-10-02 03:00,12.25,30.27,5.458,8.51,11.53,270.2
2017-10-02 02:00,12.25,30.77,0.811,6.472,10.54,265.7
2017-10-02 01:00,12.26,30.93,1.666,6.509,11.11,261.8
2017-10-02 00:00,12.25,31.34,3.595,8.61,15.48,258.7
2017-10-01 23:00,12.26,31.72,4.559,8.45,12.49,257.9
2017-10-01 22:00,12.26,32.02,0.0,5.41,10.65,264.1
2017-10-01 21:00,12.26,32.15,0.0,6.824,12.58,264.7
2017-10-01 20:00,12.26,32.36,3.704,9.15,16.64,267.7
2017-10-01 19:00,12.26,32.96,5.787,11.34,16.99,264.0
2017-10-01 18:00,12.26,32.98,4.669,12.33,19.05,260.2
2017-10-01 17:00,12.26,33.01,0.285,13.63,22.64,268.7
2017-10-01 16:00,12.25,33.38,2.784,15.06,23.39,266.6
2017-10-01 15:00,12.25,33.48,0.0,4.658,19.6,273.6
2017-10-01 14:00,12.25,33.74,0.022,5.48,17.45,285.7
2017-10-01 13:00,12.26,33.51,0.0,5.336,14.77,284.2
2017-10-01 12:00,12.25,33.53,0.022,5.286,13.33,285.9
2017-10-01 11:00,12.26,33.21,0.044,10.77,19.14,276.0
2017-10-01 10:00,12.26,33.17,1.14,9.61,18.68,272.0
2017-10-01 09:00,12.26,33.0,0.833,11.08,17.36,271.3
2017-10-01 08:00,12.26,32.83,2.587,9.1,16.35,266.4
2017-10-01 07:00,12.26,32.79,3.091,6.959,12.49,265.2
2017-10-01 06:00,12.26,32.48,0.833,9.39,17.12,266.2
2017-10-01 05:00,12.26,32.67,4.318,10.06,18.35,268.7
2017-10-01 04:00,12.26,32.79,2.477,10.74,19.66,261.2
2017-10-01 03:00,12.26,32.92,4.822,10.89,17.51,262.3
2017-10-01 02:00,12.26,32.97,5.721,11.85,17.84,257.5
2017-10-01 01:00,12.26,32.89,0.0,1.371,14.23,263.1
2017-10-01 00:00,12.26,32.53,0.0,0.0,0.0,0.0
2017-09-30 23:00,12.26,32.22,0.0,0.0,0.0,0.0
2017-09-30 22:00,12.26,32.19,0.0,0.0,0.0,0.0
2017-09-30 21:00,12.26,31.46,0.0,0.0,0.0,0.0
2017-09-30 20:00,12.27,31.53,0.0,0.0,0.0,0.0
2017-09-30 19:00,12.27,31.93,0.0,0.407,5.633,264.8
2017-09-30 18:00,12.27,32.93,0.0,0.89,6.532,258.4
2017-09-30 17:00,12.27,32.64,0.0,6.859,17.43,279.6
2017-09-30 16:00,12.27,33.98,0.0,4.242,14.03,288.2
2017-09-30 15:00,12.27,36.12,0.0,3.18,15.74,287.9
2017-09-30 14:00,12.27,35.55,0.0,4.316,21.28,285.7
2017-09-30 13:00,12.27,34.82,0.0,6.872,24.16,280.8
2017-09-30 12:00,12.27,36.0,0.044,11.62,27.03,273.4
2017-09-30 11:00,12.27,34.86,5.765,16.4,27.05,269.3
2017-09-30 10:00,12.27,36.32,2.389,15.45,29.92,278.8
2017-09-30 09:00,12.27,35.93,0.723,14.38,31.43,287.4
2017-09-30 08:00,12.28,35.6,0.0,7.526,25.62,286.4
2017-09-30 07:00,12.28,35.76,3.661,17.36,27.16,274.7
2017-09-30 06:00,12.28,35.73,1.754,15.37,27.64,281.8
2017-09-30 05:00,12.28,36.19,3.529,16.4,27.75,275.7
2017-09-30 04:00,12.29,35.69,2.28,16.81,28.74,273.2
2017-09-30 03:00,12.29,35.58,0.241,12.77,30.05,289.8
2017-09-30 02:00,12.29,35.1,0.416,5.519,17.14,295.9
2017-09-30 01:00,12.29,36.06,0.044,9.54,25.3,294.9
2017-09-30 00:00,12.29,36.7,1.337,16.55,31.96,289.4
2017-09-29 23:00,12.29,37.63,2.148,18.15,31.74,277.6
2017-09-29 22:00,12.3,38.34,5.02,15.95,28.08,271.4
2017-09-29 21:00,12.3,38.91,2.85,15.39,28.08,277.8
2017-09-29 20:00,12.3,40.15,0.0,5.655,20.17,290.2
2017-09-29 19:00,12.3,40.4,1.754,14.53,27.2,280.0
2017-09-29 18:00,12.3,41.16,1.381,11.14,22.84,279.6
2017-09-29 17:00,12.3,42.69,0.0,5.308,21.15,281.5
2017-09-29 16:00,12.31,43.46,0.767,12.52,28.23,283.6
2017-09-29 15:00,12.31,44.68,0.132,8.66,26.83,277.1
2017-09-29 14:00,12.31,46.91,0.066,3.916,15.12,269.6
2017-09-29 13:00,12.32,47.06,0.0,4.71,20.56,290.9
2017-09-29 12:00,12.32,46.12,0.0,7.624,24.81,282.9
2017-09-29 11:00,12.32,47.21,1.534,8.76,18.19,272.8
2017-09-29 10:00,12.32,50.3,0.0,5.451,14.23,272.1
2017-09-29 09:00,12.32,51.08,0.416,11.54,25.71,276.2
2017-09-29 08:00,12.32,50.11,2.324,9.84,25.78,265.5
2017-09-29 07:00,12.32,53.21,0.899,4.195,6.138,273.4
2017-09-29 06:00,12.33,53.16,0.0,2.267,4.362,162.7
2017-09-29 05:00,12.33,52.02,2.63,3.695,4.822,78.22
2017-09-29 04:00,12.33,51.4,0.0,2.352,5.392,55.85
2017-09-29 03:00,12.33,51.44,1.074,5.895,8.2,92.2
2017-09-29 02:00,12.33,51.66,3.222,5.31,7.212,90.3
2017-09-29 01:00,12.33,52.79,3.222,5.373,7.19,98.4
2017-09-29 00:00,12.33,52.5,0.0,2.977,7.847,103.9
2017-09-28 23:00,12.33,52.25,1.162,3.626,8.59,102.4
2017-09-28 22:00,12.33,52.62,2.674,5.253,8.11,96.6
2017-09-28 21:00,12.33,53.81,3.025,5.31,7.694,101.8
2017-09-28 20:00,12.33,54.26,1.863,5.612,8.07,93.7
2017-09-28 19:00,12.33,54.73,1.776,5.177,7.54,94.7
2017-09-28 18:00,12.33,56.34,3.529,5.664,8.57,85.6
2017-09-28 17:00,12.33,59.1,2.63,5.043,7.847,85.5
2017-09-28 16:00,12.33,61.61,0.219,4.954,9.6,82.0
2017-09-28 15:00,12.33,62.53,0.0,3.463,8.83,81.3
2017-09-28 14:00,12.32,64.13,0.0,3.607,8.88,92.1
2017-09-28 13:00,12.32,63.84,0.0,3.267,8.46,94.4
2017-09-28 12:00,12.32,62.57,0.0,2.991,7.453,99.7
2017-09-28 11:00,12.32,62.01,0.0,2.624,6.357,106.4
2017-09-28 10:00,12.33,59.78,0.0,3.838,7.935,99.6
2017-09-28 09:00,12.33,57.08,1.074,4.492,7.19,96.6
2017-09-28 08:00,12.33,54.62,0.0,3.641,7.058,99.1
2017-09-28 07:00,12.33,54.41,0.0,2.776,7.519,86.3
2017-09-28 06:00,12.33,48.44,0.548,3.678,6.905,75.78
2017-09-28 05:00,12.33,49.69,0.0,2.626,5.085,89.5
2017-09-28 04:00,12.33,49.55,0.044,2.964,7.475,83.3
2017-09-28 03:00,12.33,50.15,0.0,2.306,6.554,72.32
2017-09-28 02:00,12.33,50.88,0.0,3.173,7.475,97.0
2017-09-28 01:00,12.33,51.01,0.0,2.047,6.006,100.5
2017-09-28 00:00,12.33,51.68,0.0,3.399,6.379,89.8
2017-09-27 23:00,12.33,50.99,0.0,3.746,7.519,99.5
2017-09-27 22:00,12.34,51.49,0.0,2.491,7.19,110.1
2017-09-27 21:00,12.33,54.16,0.899,4.604,9.56,71.27
2017-09-27 20:00,12.33,52.75,0.0,2.709,8.02,118.5
2017-09-27 19:00,12.33,53.93,2.433,5.094,7.804,87.2
2017-09-27 18:00,12.33,54.85,0.0,3.788,7.387,86.6
2017-09-27 17:00,12.33,57.95,0.0,3.497,8.88,35.05
2017-09-27 16:00,12.33,59.77,0.0,4.84,11.35,35.24
2017-09-27 15:00,12.33,60.5,0.0,2.978,10.61,60.84
2017-09-27 14:00,12.32,61.27,0.0,2.847,10.87,55.05
2017-09-27 13:00,12.32,62.6,0.0,2.718,9.05,82.2
2017-09-27 12:00,12.32,61.22,0.0,3.059,8.5,88.1
2017-09-27 11:00,12.32,61.84,0.0,3.84,8.97,95.7
2017-09-27 10:00,12.32,58.58,0.0,3.651,7.716,107.1
2017-09-27 09:00,12.32,55.96,0.066,3.607,8.04,97.5
2017-09-27 08:00,12.32,54.13,0.0,2.316,8.35,95.3
2017-09-27 07:00,12.32,52.75,2.324,5.328,9.45,92.0
2017-09-27 06:00,12.33,47.95,3.222,5.886,9.78,74.93
2017-09-27 05:00,12.33,49.3,3.463,6.247,8.68,65.03
2017-09-27 04:00,12.33,49.55,2.104,5.257,8.44,86.7
2017-09-27 03:00,12.33,49.39,2.543,5.345,8.31,71.82
2017-09-27 02:00,12.33,48.78,2.872,5.407,7.694,88.4
2017-09-27 01:00,12.33,49.03,3.354,5.496,7.212,87.8
2017-09-27 00:00,12.34,48.91,3.31,5.117,7.869,94.6
2017-09-26 23:00,12.33,49.93,3.726,5.632,8.46,85.8
2017-09-26 22:00,12.33,50.47,3.266,5.002,7.431,81.7
2017-09-26 21:00,12.33,51.56,1.885,4.571,6.686,84.9
2017-09-26 20:00,12.33,52.75,2.565,5.026,7.716,84.7
2017-09-26 19:00,12.33,53.65,0.0,3.691,7.058,63.56
2017-09-26 18:00,12.33,54.45,0.0,2.359,5.568,274.9
2017-09-26 17:00,12.32,56.45,1.841,4.225,8.64,243.9
2017-09-26 16:00,12.32,60.03,3.025,5.676,8.92,256.3
2017-09-26 15:00,12.32,60.77,0.0,4.44,10.19,265.8
2017-09-26 14:00,12.31,60.93,0.0,1.295,4.976,311.3
2017-09-26 13:00,12.3,60.65,0.0,1.178,4.669,53.85
2017-09-26 12:00,12.3,60.07,0.0,1.809,5.875,97.8
2017-09-26 11:00,12.3,58.76,0.0,1.392,6.313,116.1
2017-09-26 10:00,12.3,56.88,0.0,1.389,5.853,98.5
2017-09-26 09:00,12.3,52.27,0.0,2.542,5.677,98.5
2017-09-26 08:00,12.3,51.61,0.0,2.966,5.699,99.3
2017-09-26 07:00,12.3,50.04,2.104,3.547,5.48,95.2
2017-09-26 06:00,12.3,44.07,0.0,1.519,3.551,209.3
2017-09-26 05:00,12.3,44.18,0.0,2.332,4.077,105.9
2017-09-26 04:00,12.3,43.27,0.0,1.689,5.064,307.6
2017-09-26 03:00,12.31,41.55,3.135,6.983,9.8,276.4
2017-09-26 02:00,12.3,41.57,2.959,7.542,11.62,275.1
2017-09-26 01:00,12.3,42.09,5.612,8.37,10.78,266.2
2017-09-26 00:00,12.3,41.78,3.222,6.47,10.76,271.8
2017-09-25 23:00,12.31,42.27,2.236,5.115,8.35,266.8
2017-09-25 22:00,12.31,42.95,0.088,3.873,6.598,268.8
2017-09-25 21:00,12.31,43.31,2.192,4.672,6.927,255.2
2017-09-25 20:00,12.3,43.28,1.885,5.607,11.71,251.3
2017-09-25 19:00,12.31,43.61,3.354,6.091,10.41,259.1
2017-09-25 18:00,12.31,43.7,0.877,5.441,10.5,257.3
2017-09-25 17:00,12.3,43.61,3.507,7.27,12.8,255.0
2017-09-25 16:00,12.31,43.78,3.2,11.66,18.22,270.3
2017-09-25 15:00,12.31,43.91,5.37,10.38,15.59,260.8
2017-09-25 14:00,12.31,43.87,0.921,11.0,20.43,268.4
2017-09-25 13:00,12.31,44.3,0.0,4.65,16.05,274.9
2017-09-25 12:00,12.31,44.5,2.06,8.03,13.94,268.9
2017-09-25 11:00,12.31,45.57,1.556,6.607,13.68,273.8
2017-09-25 10:00,12.31,47.85,0.592,5.336,10.06,258.6
2017-09-25 09:00,12.31,45.91,0.088,6.639,12.54,253.9
2017-09-25 08:00,12.31,45.59,2.543,7.181,12.58,254.5
2017-09-25 07:00,12.32,45.1,3.858,7.54,13.77,258.0
2017-09-25 06:00,12.32,44.53,3.31,9.17,16.0,253.6
2017-09-25 05:00,12.32,43.37,2.17,5.177,9.89,256.9
2017-09-25 04:00,12.32,43.92,1.074,4.035,7.497,253.6
2017-09-25 03:00,12.32,43.35,1.973,5.501,14.14,250.9
2017-09-25 02:00,12.32,43.47,3.639,9.98,17.36,251.6
2017-09-25 01:00,12.32,44.09,3.332,7.034,12.43,251.1
2017-09-25 00:00,12.32,43.53,5.59,10.36,15.34,247.2
2017-09-24 23:00,12.32,43.3,5.02,10.01,16.2,241.9
2017-09-24 22:00,12.33,43.32,0.921,6.264,11.9,253.2
2017-09-24 21:00,12.32,43.91,2.477,8.33,14.16,261.5
2017-09-24 20:00,12.33,43.64,0.022,5.494,13.68,263.6
2017-09-24 19:00,12.32,43.85,0.701,9.73,17.49,243.4
2017-09-24 18:00,12.32,45.58,0.0,4.617,13.77,218.7
2017-09-24 17:00,12.32,49.59,0.022,5.517,21.64,269.3
2017-09-24 16:00,12.32,49.52,0.0,8.84,18.46,265.4
2017-09-24 15:00,12.31,52.2,0.197,8.41,19.57,269.1
2017-09-24 14:00,12.31,53.96,0.0,8.22,18.48,270.7
2017-09-24 13:00,12.31,51.34,0.0,6.001,14.62,261.4
2017-09-24 12:00,12.31,49.62,2.28,8.62,15.26,257.7
2017-09-24 11:00,12.31,47.49,2.521,9.94,19.09,258.2
2017-09-24 10:00,12.31,47.83,1.14,5.414,12.21,267.0
2017-09-24 09:00,12.31,47.41,0.943,3.928,7.475,271.8
2017-09-24 08:00,12.31,45.51,1.863,5.097,9.67,259.7
2017-09-24 07:00,12.31,44.09,3.551,7.095,11.38,267.2
2017-09-24 06:00,12.31,41.76,4.954,7.637,11.22,261.6
2017-09-24 05:00,12.31,41.07,4.866,8.13,10.59,261.7
2017-09-24 04:00,12.32,41.85,6.357,8.52,11.2,268.6
2017-09-24 03:00,12.32,40.52,3.726,7.804,11.29,262.2
2017-09-24 02:00,12.32,39.91,4.033,6.865,9.82,262.1
2017-09-24 01:00,12.32,40.02,1.841,6.352,9.75,264.8
2017-09-24 00:00,12.32,40.4,4.187,7.46,13.06,250.6
2017-09-23 23:00,12.32,41.09,1.249,6.205,10.81,263.6
2017-09-23 22:00,12.32,40.85,3.135,5.835,9.07,260.3
2017-09-23 21:00,12.32,41.32,3.814,7.1,12.19,250.9
2017-09-23 20:00,12.32,41.32,3.704,7.681,12.56,250.9
2017-09-23 19:00,12.32,42.08,4.998,12.21,19.29,259.5
2017-09-23 18:00,12.31,42.64,2.17,10.48,19.09,266.0
2017-09-23 17:00,12.31,44.65,0.044,7.499,14.69,265.5
2017-09-23 16:00,12.31,46.27,0.066,5.688,16.46,274.1
2017-09-23 15:00,12.31,50.99,0.0,4.609,11.77,274.9
2017-09-23 14:00,12.3,49.3,0.0,5.843,14.23,266.6
2017-09-23 13:00,12.3,48.34,0.0,3.84,12.25,269.9
2017-09-23 12:00,12.3,46.66,0.0,3.681,10.41,277.0
2017-09-23 11:00,12.3,43.12,0.197,6.932,12.41,268.1
2017-09-23 10:00,12.3,42.41,1.403,5.903,10.92,265.9
2017-09-23 09:00,12.3,40.54,1.249,6.716,13.24,261.3
2017-09-23 08:00,12.3,39.52,1.688,6.181,10.0,262.2
2017-09-23 07:00,12.3,38.33,1.008,5.071,11.53,256.4
2017-09-23 06:00,12.3,38.01,3.025,6.799,12.12,248.1
2017-09-23 05:00,12.3,38.06,4.274,8.7,13.28,248.8
2017-09-23 04:00,12.3,38.22,1.797,7.382,13.17,252.0
2017-09-23 03:00,12.3,38.1,2.324,6.223,11.71,251.6
2017-09-23 02:00,12.31,38.5,3.244,9.15,16.77,253.3
2017-09-23 01:00,12.31,38.54,6.971,11.84,17.76,255.7
2017-09-23 00:00,12.31,38.79,3.639,9.87,16.88,248.1
2017-09-22 23:00,12.31,39.01,4.252,8.31,15.28,249.3
2017-09-22 22:00,12.31,39.15,4.998,8.39,14.2,244.2
2017-09-22 21:00,12.31,39.24,3.42,9.04,13.92,248.7
2017-09-22 20:00,12.3,39.37,3.135,7.917,14.38,252.1
2017-09-22 19:00,12.3,39.5,4.932,8.74,16.22,249.8
2017-09-22 18:00,12.3,39.65,1.512,8.78,16.2,257.5
2017-09-22 17:00,12.3,40.02,0.153,7.602,16.86,269.9
2017-09-22 16:00,12.3,40.91,2.981,8.97,15.06,253.9
2017-09-22 15:00,12.3,41.19,1.184,9.07,14.73,263.2
2017-09-22 14:00,12.3,41.52,4.954,8.85,13.09,256.2
2017-09-22 13:00,12.3,41.88,0.0,5.39,12.08,256.5
2017-09-22 12:00,12.3,45.85,0.0,3.658,7.453,265.2
2017-09-22 11:00,12.3,46.76,0.0,1.093,4.121,276.6
2017-09-22 10:00,12.3,45.01,0.0,1.279,4.91,204.1
2017-09-22 09:00,12.3,45.13,0.0,1.943,6.116,107.9
2017-09-22 08:00,12.3,43.81,0.0,0.987,4.406,10.77
2017-09-22 07:00,12.3,38.94,0.0,0.805,2.17,269.3
2017-09-22 06:00,12.3,38.72,0.0,1.168,4.099,287.3
2017-09-22 05:00,12.3,37.72,1.973,4.427,8.59,271.0
2017-09-22 04:00,12.3,36.8,3.42,7.067,10.26,259.2
2017-09-22 03:00,12.3,36.19,2.85,5.969,9.16,263.9
2017-09-22 02:00,12.3,36.5,0.0,3.944,6.686,276.8
2017-09-22 01:00,12.3,37.24,0.0,2.543,5.217,286.0
2017-09-22 00:00,12.3,37.21,2.192,5.721,8.55,278.5
2017-09-21 23:00,12.3,35.97,1.184,4.354,5.918,281.6
2017-09-21 22:00,12.3,35.93,1.359,3.358,5.568,284.9
2017-09-21 21:00,12.3,35.75,3.003,5.509,7.804,266.7
2017-09-21 20:00,12.3,35.81,0.0,5.032,9.51,262.6
2017-09-21 19:00,12.3,35.96,0.088,7.26,11.84,253.3
2017-09-21 18:00,12.3,36.48,0.0,4.549,10.59,239.9
2017-09-21 17:00,12.3,36.86,2.345,8.34,13.94,247.6
2017-09-21 16:00,12.29,38.46,0.899,5.543,11.4,246.4
2017-09-21 15:00,12.29,37.12,0.0,2.934,9.84,273.7
2017-09-21 14:00,12.29,38.21,0.0,2.955,7.036,271.2
2017-09-21 13:00,12.29,37.01,0.504,7.009,11.97,260.4
2017-09-21 12:00,12.29,35.65,0.416,7.56,11.84,261.3
2017-09-21 11:00,12.29,35.05,0.482,6.813,12.74,262.5
2017-09-21 10:00,12.29,35.37,0.0,3.221,7.979,268.9
2017-09-21 09:00,12.29,34.47,0.0,3.619,8.7,275.4
2017-09-21 08:00,12.29,33.88,0.811,4.526,8.64,260.7
2017-09-21 07:00,12.29,33.02,0.482,5.533,10.3,262.9
2017-09-21 06:00,12.29,32.64,1.797,6.507,10.92,261.5
2017-09-21 05:00,12.29,32.6,0.416,5.23,9.05,261.0
2017-09-21 04:00,12.29,32.71,1.425,7.639,16.16,257.7
2017-09-21 03:00,12.29,32.52,4.713,9.41,14.03,257.2
2017-09-21 02:00,12.29,32.17,3.704,7.747,15.37,260.7
2017-09-21 01:00,12.29,32.15,5.173,9.2,14.95,256.0
2017-09-21 00:00,12.29,32.5,3.902,8.56,15.3,261.3
2017-09-20 23:00,12.29,32.57,0.921,10.0,18.11,269.4
2017-09-20 22:00,12.29,32.49,4.033,13.29,21.7,267.8
2017-09-20 21:00,12.29,32.29,0.373,13.23,22.1,267.7
2017-09-20 20:00,12.29,32.44,0.636,13.89,23.24,266.8
2017-09-20 19:00,12.29,32.75,5.064,16.36,22.95,262.4
2017-09-20 18:00,12.29,32.79,1.469,14.66,24.02,277.3
2017-09-20 17:00,12.29,33.03,0.438,11.42,22.05,284.6
2017-09-20 16:00,12.29,33.43,0.11,12.73,23.54,270.0
2017-09-20 15:00,12.29,33.45,0.0,9.36,18.87,268.2
2017-09-20 14:00,12.29,33.64,0.46,10.33,19.16,265.8
2017-09-20 13:00,12.29,33.78,0.723,8.22,14.38,260.1
2017-09-20 12:00,12.29,33.66,1.469,8.19,13.96,262.4
2017-09-20 11:00,12.29,33.22,3.069,7.925,12.43,266.9
2017-09-20 10:00,12.29,33.29,2.236,5.736,10.39,262.8
2017-09-20 09:00,12.29,32.59,0.0,1.988,6.905,265.5
2017-09-20 08:00,12.29,32.9,0.0,0.0,0.0,0.0
2017-09-20 07:00,12.3,31.72,0.0,0.0,0.0,0.0
2017-09-20 06:00,12.3,31.15,0.0,0.0,0.0,0.0
2017-09-20 05:00,12.3,31.2,0.0,0.0,0.0,0.0
2017-09-20 04:00,12.3,30.63,0.0,0.0,0.0,0.0
2017-09-20 03:00,12.29,30.76,0.0,0.0,0.0,0.0
2017-09-20 02:00,12.29,30.61,0.0,0.0,0.0,0.0
2017-09-20 01:00,12.29,31.03,0.0,0.0,0.0,0.0
2017-09-20 00:00,12.29,31.15,0.0,0.0,0.0,0.0
2017-09-19 23:00,12.3,31.3,0.0,0.0,0.0,0.0
2017-09-19 22:00,12.3,30.84,0.0,0.0,0.0,0.0
2017-09-19 21:00,12.3,31.17,0.0,0.0,0.0,0.0
2017-09-19 20:00,12.3,31.37,0.0,0.022,6.642,248.7
2017-09-19 19:00,12.3,31.86,0.0,5.867,16.05,272.1
2017-09-19 18:00,12.3,32.12,0.0,8.71,17.05,282.7
2017-09-19 17:00,12.3,32.35,0.0,3.007,8.55,252.9
2017-09-19 16:00,12.3,32.03,0.0,2.854,8.09,264.2
2017-09-19 15:00,12.3,32.33,0.0,2.783,8.29,270.7
2017-09-19 14:00,12.3,34.86,0.0,2.61,9.67,280.8
2017-09-19 13:00,12.3,34.67,0.11,3.277,10.37,281.9
2017-09-19 12:00,12.3,35.46,0.0,3.364,11.46,280.7
2017-09-19 11:00,12.3,35.07,0.0,2.491,12.78,276.2
2017-09-19 10:00,12.3,34.29,0.0,2.953,7.431,263.0
2017-09-19 09:00,12.3,33.22,0.0,1.887,5.633,262.7
2017-09-19 08:00,12.3,33.27,0.0,1.923,6.357,257.3
2017-09-19 07:00,12.3,33.25,0.0,1.494,4.735,250.5
2017-09-19 06:00,12.3,32.87,0.0,2.12,6.138,266.8
