Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2018-12-31 23:00,12.58,20.23,1.841,4.669,10.04,233.3
2018-12-31 22:00,12.6,21.6,3.858,6.978,11.53,233.3
2018-12-31 21:00,12.62,20.81,2.893,5.729,9.71,233.2
2018-12-31 20:00,12.66,19.83,0.373,3.895,7.869,233.2
2018-12-31 19:00,12.71,20.14,1.644,5.091,9.47,233.2
2018-12-31 18:00,12.76,20.64,2.784,5.063,8.9,233.2
2018-12-31 17:00,12.86,20.06,1.929,4.628,9.14,233.2
2018-12-31 16:00,13.07,20.83,0.0,3.245,7.628,249.7
2018-12-31 15:00,12.55,22.62,0.0,1.679,5.261,275.3
2018-12-31 14:00,12.55,25.2,0.0,2.569,4.735,111.6
2018-12-31 13:00,12.55,25.39,0.0,3.064,6.664,106.8
2018-12-31 12:00,12.56,24.66,1.074,4.427,7.869,98.8
2018-12-31 11:00,12.58,24.19,0.614,5.437,9.56,106.6
2018-12-31 10:00,12.57,22.03,2.389,4.609,7.716,98.6
2018-12-31 09:00,12.61,18.91,1.512,5.518,8.02,96.9
2018-12-31 08:00,12.62,16.42,3.858,5.512,7.19,89.9
2018-12-31 07:00,12.69,17.85,2.324,5.575,8.09,65.98
2018-12-31 06:00,12.74,17.37,0.0,2.948,6.598,82.6
2018-12-31 05:00,12.81,15.8,2.477,5.054,7.19,101.7
2018-12-31 04:00,12.93,15.53,3.069,4.626,5.765,100.3
2018-12-31 03:00,13.59,15.98,1.096,2.872,4.735,87.0
2018-12-31 02:00,12.56,16.79,1.644,3.347,5.195,100.7
2018-12-31 01:00,12.56,18.65,0.658,3.34,5.765,92.8
2018-12-31 00:00,12.56,19.82,0.0,2.811,5.875,94.2
2018-12-30 23:00,12.57,20.84,0.0,1.274,5.414,73.46
2018-12-30 22:00,12.58,21.64,0.0,1.993,5.173,270.5
2018-12-30 21:00,12.59,21.66,1.118,3.721,7.234,267.2
2018-12-30 20:00,12.61,21.75,1.951,6.827,17.16,265.9
2018-12-30 19:00,12.63,21.91,2.236,9.23,19.31,263.2
2018-12-30 18:00,12.67,21.66,3.441,9.98,17.56,267.1
2018-12-30 17:00,12.73,21.51,6.488,14.52,27.75,270.0
2018-12-30 16:00,12.81,21.65,1.271,11.32,23.06,273.2
2018-12-30 15:00,12.99,22.65,2.565,11.1,20.39,276.2
2018-12-30 14:00,12.57,23.15,7.606,14.93,24.44,273.1
2018-12-30 13:00,12.58,23.15,4.691,14.43,23.7,267.9
2018-12-30 12:00,12.61,23.42,10.19,16.0,24.75,270.5
2018-12-30 11:00,12.62,23.3,5.107,16.13,26.59,271.3
2018-12-30 10:00,12.64,22.69,12.54,19.93,28.61,266.4
2018-12-30 09:00,12.67,23.17,10.72,17.28,27.6,270.6
2018-12-30 08:00,12.69,23.39,7.431,14.5,23.61,268.9
2018-12-30 07:00,12.72,24.0,1.534,18.26,34.63,270.8
2018-12-30 06:00,12.76,24.12,5.37,23.05,37.9,275.3
2018-12-30 05:00,12.8,24.6,13.68,22.9,34.83,271.0
2018-12-30 04:00,12.85,24.31,3.924,24.63,40.14,275.7
2018-12-30 03:00,12.94,24.67,10.5,29.77,46.54,275.2
2018-12-30 02:00,13.53,24.84,10.41,27.67,45.92,276.4
2018-12-30 01:00,12.59,24.43,13.63,30.02,46.76,274.4
2018-12-30 00:00,12.61,24.51,9.75,32.24,44.91,276.0
2018-12-29 23:00,12.62,25.0,9.01,25.68,43.07,274.8
2018-12-29 22:00,12.64,25.45,3.814,14.2,27.79,272.6
2018-12-29 21:00,12.66,27.04,3.661,22.52,37.88,273.2
2018-12-29 20:00,12.67,28.37,3.156,16.2,32.68,294.4
2018-12-29 19:00,12.7,28.18,0.0,6.597,23.34,267.2
2018-12-29 18:00,12.73,30.58,0.0,0.0,0.0,0.0
2018-12-29 17:00,12.77,31.34,0.0,0.0,0.0,0.0
2018-12-29 16:00,12.8,31.62,0.0,0.0,0.0,0.0
2018-12-29 15:00,12.86,31.43,0.0,0.921,12.63,273.1
2018-12-29 14:00,13.01,31.96,0.241,4.826,18.81,285.5
2018-12-29 13:00,13.48,32.57,0.022,5.184,14.07,306.3
2018-12-29 12:00,12.61,33.48,0.219,5.716,17.82,28.43
2018-12-29 11:00,12.63,33.22,0.723,10.34,36.69,299.7
2018-12-29 10:00,12.64,33.28,2.499,22.67,48.29,294.0
2018-12-29 09:00,12.66,33.09,5.107,30.04,57.63,292.1
2018-12-29 08:00,12.68,33.65,3.091,24.48,60.63,293.2
2018-12-29 07:00,12.71,34.01,6.357,30.52,58.2,288.2
2018-12-29 06:00,12.74,34.26,11.99,35.03,59.69,287.3
2018-12-29 05:00,12.77,34.11,4.187,32.45,60.94,287.4
2018-12-29 04:00,12.8,33.82,4.318,28.46,53.13,284.3
2018-12-29 03:00,12.82,33.48,2.608,23.05,52.17,288.6
2018-12-29 02:00,12.87,32.76,0.658,12.16,41.19,292.5
2018-12-29 01:00,12.99,32.13,0.636,8.0,31.87,291.3
2018-12-29 00:00,13.56,31.71,0.636,3.594,10.78,312.6
2018-12-28 23:00,12.53,31.15,0.0,2.867,9.18,320.4
2018-12-28 22:00,12.55,30.87,0.0,2.787,11.66,315.4
2018-12-28 21:00,12.55,30.42,0.0,2.436,7.343,299.6
2018-12-28 20:00,12.56,29.83,0.0,2.544,9.64,305.4
2018-12-28 19:00,12.57,29.13,0.0,2.24,7.606,287.9
2018-12-28 18:00,12.58,28.14,0.0,2.468,8.64,275.5
2018-12-28 17:00,12.61,27.64,0.0,2.215,6.686,287.8
2018-12-28 16:00,12.63,27.54,0.0,2.068,8.04,293.6
2018-12-28 15:00,12.67,27.65,0.0,1.524,6.642,283.9
2018-12-28 14:00,12.72,27.59,0.0,2.023,6.357,270.5
2018-12-28 13:00,12.8,26.99,0.066,3.567,8.29,264.3
2018-12-28 12:00,12.93,26.59,0.0,3.202,7.979,265.0
2018-12-28 11:00,13.51,26.81,0.0,3.206,7.76,265.9
2018-12-28 10:00,12.55,26.67,0.0,2.994,10.08,270.4
2018-12-28 09:00,12.55,25.86,0.022,3.955,10.87,285.6
2018-12-28 08:00,12.55,25.41,0.701,5.346,9.89,274.0
2018-12-28 07:00,12.55,24.95,1.469,4.74,8.4,260.5
2018-12-28 06:00,12.56,23.31,1.118,4.972,10.63,258.6
2018-12-28 05:00,12.57,22.95,0.175,4.124,8.35,265.3
2018-12-28 04:00,12.59,22.42,2.192,5.041,7.19,269.9
2018-12-28 03:00,12.62,21.5,1.819,5.931,8.68,270.8
2018-12-28 02:00,12.63,21.62,2.389,4.942,7.409,266.6
2018-12-28 01:00,12.72,21.01,0.416,4.362,7.804,268.8
2018-12-28 00:00,12.82,20.14,0.044,4.297,7.869,264.4
2018-12-27 23:00,13.02,19.95,1.622,6.171,10.89,257.4
2018-12-27 22:00,12.55,19.77,2.587,7.778,13.33,258.9
2018-12-27 21:00,12.56,19.88,0.57,5.127,11.86,260.8
2018-12-27 20:00,12.56,19.46,0.0,4.778,8.22,257.1
2018-12-27 19:00,12.58,19.8,0.0,4.596,9.73,254.6
2018-12-27 18:00,12.6,19.6,0.0,5.533,13.04,273.6
2018-12-27 17:00,12.62,20.33,0.0,7.203,13.55,264.5
2018-12-27 16:00,12.64,20.64,1.819,10.38,16.22,270.1
2018-12-27 15:00,12.68,21.18,0.11,6.318,15.32,285.2
2018-12-27 14:00,12.72,21.66,0.0,3.367,13.26,285.0
2018-12-27 13:00,12.77,21.52,0.022,5.373,14.01,288.6
2018-12-27 12:00,12.83,21.8,0.0,3.257,12.71,291.8
2018-12-27 11:00,12.96,22.03,0.0,4.122,11.22,290.4
2018-12-27 10:00,13.51,21.67,2.652,7.183,13.74,270.5
2018-12-27 09:00,12.57,21.7,2.63,9.16,14.51,266.6
2018-12-27 08:00,12.57,21.64,5.853,9.77,15.83,264.2
2018-12-27 07:00,12.54,21.6,4.91,12.74,21.5,267.3
2018-12-27 06:00,12.57,22.12,4.822,12.53,20.28,268.6
2018-12-27 05:00,12.58,21.87,4.274,12.74,21.13,269.5
2018-12-27 04:00,12.6,22.12,11.16,18.83,27.62,270.9
2018-12-27 03:00,12.6,22.24,5.348,15.4,26.85,267.6
2018-12-27 02:00,12.63,23.35,1.118,9.52,17.65,274.6
2018-12-27 01:00,12.65,23.58,3.42,11.78,21.88,270.2
2018-12-27 00:00,12.7,23.19,5.392,12.7,19.55,270.2
2018-12-26 23:00,12.78,23.22,1.754,12.72,20.03,272.3
2018-12-26 22:00,12.94,23.36,1.885,8.91,20.63,264.6
2018-12-26 21:00,12.62,23.06,0.723,3.097,6.028,267.9
2018-12-26 20:00,12.63,23.34,2.214,4.419,6.313,265.8
2018-12-26 19:00,12.65,23.06,0.307,2.937,6.028,265.2
2018-12-26 18:00,12.67,22.99,0.811,2.483,6.598,266.3
2018-12-26 17:00,12.67,23.96,0.0,2.468,5.436,263.9
2018-12-26 16:00,12.72,21.58,0.0,1.008,2.893,96.2
2018-12-26 15:00,12.74,20.42,1.052,2.437,3.507,98.0
2018-12-26 14:00,12.76,21.38,0.0,1.374,3.595,95.1
2018-12-26 13:00,12.78,20.4,0.0,2.009,4.274,93.7
2018-12-26 12:00,12.81,19.27,1.271,2.34,3.398,92.1
2018-12-26 11:00,12.84,18.25,1.381,2.413,3.288,91.9
2018-12-26 10:00,12.9,18.14,1.512,2.672,3.924,91.6
2018-12-26 09:00,13.08,17.91,1.754,2.797,3.88,93.2
2018-12-26 08:00,13.55,17.74,1.491,2.495,4.077,93.6
2018-12-26 07:00,12.56,18.1,1.293,2.588,4.055,95.9
2018-12-26 06:00,12.56,18.11,1.6,3.294,4.8,93.4
2018-12-26 05:00,12.56,18.34,2.433,3.68,5.348,93.2
2018-12-26 04:00,12.56,19.44,2.762,4.417,5.875,96.3
2018-12-26 03:00,12.57,19.69,0.0,2.512,5.239,87.0
2018-12-26 02:00,12.58,19.73,0.416,2.997,5.217,93.4
2018-12-26 01:00,12.6,20.26,1.644,2.997,4.252,92.5
2018-12-26 00:00,12.62,20.63,1.074,2.978,4.647,93.7
2018-12-25 23:00,12.66,21.24,1.403,3.624,6.927,94.1
2018-12-25 22:00,12.71,21.22,1.447,3.608,5.853,92.5
2018-12-25 21:00,12.79,20.97,0.0,0.266,2.477,46.88
2018-12-25 20:00,12.95,21.44,0.0,2.275,10.06,279.0
2018-12-25 19:00,13.48,21.08,0.0,1.595,8.35,262.0
2018-12-25 18:00,12.55,21.38,0.0,1.778,6.181,278.7
2018-12-25 17:00,12.55,21.85,0.0,3.233,10.89,277.3
2018-12-25 16:00,12.55,22.0,0.0,2.545,8.81,272.9
2018-12-25 15:00,12.55,22.48,0.0,4.747,16.31,277.3
2018-12-25 14:00,12.55,21.78,1.512,10.94,20.3,272.3
2018-12-25 13:00,12.55,22.19,2.959,9.73,17.08,265.2
2018-12-25 12:00,12.57,22.08,2.082,8.51,19.07,259.4
2018-12-25 11:00,12.6,25.37,0.0,1.705,8.31,238.1
2018-12-25 10:00,12.62,24.08,0.0,4.086,10.96,265.3
2018-12-25 09:00,12.71,21.38,4.888,9.21,14.77,259.8
2018-12-25 08:00,12.8,20.5,3.463,9.85,16.37,256.5
2018-12-25 07:00,13.07,23.01,1.644,6.102,12.03,258.6
2018-12-25 06:00,12.54,23.36,0.0,4.049,9.23,258.3
2018-12-25 05:00,12.55,23.86,0.0,2.222,5.37,257.3
2018-12-25 04:00,12.56,23.52,0.57,3.865,7.54,259.8
2018-12-25 03:00,12.57,23.67,0.592,3.404,5.765,275.7
2018-12-25 02:00,12.58,22.54,0.0,1.475,3.354,3.993
2018-12-25 01:00,12.59,22.04,0.0,3.127,5.831,104.8
2018-12-25 00:00,12.62,20.3,3.485,4.359,5.107,103.8
2018-12-24 23:00,12.65,20.36,1.534,3.094,5.655,103.3
2018-12-24 22:00,12.69,20.77,2.455,4.25,5.896,112.2
2018-12-24 21:00,12.75,20.63,3.135,4.878,7.299,113.4
2018-12-24 20:00,12.8,20.65,3.485,4.536,6.729,105.2
2018-12-24 19:00,12.97,20.41,3.595,4.964,6.225,107.5
2018-12-24 18:00,13.55,20.09,2.63,5.076,6.751,108.3
2018-12-24 17:00,12.58,21.73,2.017,3.949,7.168,103.3
2018-12-24 16:00,12.59,22.04,2.565,4.401,6.729,91.5
2018-12-24 15:00,12.6,26.71,2.477,3.474,4.428,104.2
2018-12-24 14:00,12.62,25.87,2.74,4.436,5.612,104.9
2018-12-24 13:00,12.61,28.65,2.915,5.481,7.606,103.2
2018-12-24 12:00,12.65,26.01,3.178,5.438,7.979,98.2
2018-12-24 11:00,12.68,25.8,1.819,4.953,8.11,95.0
2018-12-24 10:00,12.71,28.31,2.937,4.725,6.62,91.7
2018-12-24 09:00,12.75,26.89,0.0,2.246,4.998,80.5
2018-12-24 08:00,12.8,26.32,0.0,1.699,6.072,44.37
2018-12-24 07:00,12.88,26.44,0.0,1.756,6.203,281.4
2018-12-24 06:00,13.16,26.34,0.0,2.505,6.598,295.2
2018-12-24 05:00,12.62,26.57,0.0,1.506,5.743,282.8
2018-12-24 04:00,12.63,26.51,0.0,1.82,4.055,268.6
2018-12-24 03:00,12.65,26.85,0.0,1.301,4.143,272.9
2018-12-24 02:00,12.67,26.62,0.0,2.18,5.633,283.5
2018-12-24 01:00,12.69,26.59,0.0,1.832,4.866,296.5
2018-12-24 00:00,12.72,26.62,0.0,2.122,6.444,290.9
2018-12-23 23:00,12.74,26.85,0.044,3.502,10.17,285.5
2018-12-23 22:00,12.77,26.49,0.0,5.066,10.41,278.4
2018-12-23 21:00,12.79,26.6,0.899,4.578,8.33,283.1
2018-12-23 20:00,12.83,26.69,0.0,3.513,11.11,284.9
2018-12-23 19:00,12.88,26.81,0.0,3.18,9.82,280.1
2018-12-23 18:00,13.03,27.0,0.0,3.256,10.28,273.9
2018-12-23 17:00,13.57,27.23,0.0,1.783,6.181,285.8
2018-12-23 16:00,12.59,27.39,0.0,4.606,19.84,278.2
2018-12-23 15:00,12.6,28.04,0.0,2.384,6.861,261.2
2018-12-23 14:00,12.6,27.82,0.0,3.923,18.19,286.3
2018-12-23 13:00,12.61,28.21,0.0,2.575,8.02,275.3
2018-12-23 12:00,12.62,27.69,0.0,2.191,6.642,278.4
2018-12-23 11:00,12.65,27.85,0.0,2.748,7.321,220.9
2018-12-23 10:00,12.66,27.61,0.0,2.582,7.168,167.9
2018-12-23 09:00,12.69,28.78,0.0,4.05,10.11,183.6
2018-12-23 08:00,12.73,26.75,0.0,3.092,7.519,160.0
2018-12-23 07:00,12.78,20.07,1.732,6.615,10.11,91.6
2018-12-23 06:00,12.85,19.72,3.485,6.169,8.44,92.6
2018-12-23 05:00,13.05,19.75,3.704,6.952,9.43,93.7
2018-12-23 04:00,12.56,19.5,3.639,5.901,8.35,95.3
2018-12-23 03:00,12.57,19.39,2.17,5.543,8.61,97.7
2018-12-23 02:00,12.57,19.22,3.661,5.803,9.27,99.7
2018-12-23 01:00,12.57,19.09,1.754,4.968,8.46,94.9
2018-12-23 00:00,12.57,19.2,2.477,4.973,7.957,92.0
2018-12-22 23:00,12.58,19.22,3.135,5.648,8.79,95.6
2018-12-22 22:00,12.6,19.04,3.332,5.609,8.99,100.5
2018-12-22 21:00,12.62,19.03,1.995,5.616,11.22,94.6
2018-12-22 20:00,12.66,18.85,1.425,5.041,11.88,86.6
2018-12-22 19:00,12.71,19.0,0.57,3.992,7.168,94.1
2018-12-22 18:00,12.78,18.85,1.556,4.604,8.75,96.1
2018-12-22 17:00,12.91,19.09,2.28,5.702,13.63,91.9
2018-12-22 16:00,13.54,19.42,3.398,6.459,12.1,90.9
2018-12-22 15:00,12.56,19.86,3.814,7.22,11.24,91.5
2018-12-22 14:00,12.56,20.49,1.249,5.496,10.46,92.4
2018-12-22 13:00,12.57,20.49,0.066,5.838,9.8,93.6
2018-12-22 12:00,12.57,21.32,4.274,6.268,9.18,100.2
2018-12-22 11:00,12.58,20.67,3.135,6.068,8.64,96.6
2018-12-22 10:00,12.59,18.66,3.836,6.568,9.82,93.7
2018-12-22 09:00,12.61,17.96,5.217,7.785,11.0,94.9
2018-12-22 08:00,12.64,18.44,4.274,7.249,9.89,102.9
2018-12-22 07:00,12.68,18.49,5.348,8.56,12.01,103.5
2018-12-22 06:00,12.73,17.77,7.058,9.45,12.36,105.7
2018-12-22 05:00,12.81,19.91,0.416,5.854,9.93,123.4
2018-12-22 04:00,12.98,21.43,0.088,3.175,6.401,127.1
2018-12-22 03:00,12.58,20.0,0.0,3.094,6.62,142.9
2018-12-22 02:00,12.58,19.16,0.0,2.293,5.918,120.9
2018-12-22 01:00,12.58,20.29,0.0,1.895,7.212,232.3
2018-12-22 00:00,12.59,20.4,0.0,1.953,7.409,188.0
2018-12-21 23:00,12.59,19.85,0.0,2.099,9.05,295.6
2018-12-21 22:00,12.61,19.36,0.0,4.242,13.59,275.4
2018-12-21 21:00,12.63,19.1,0.0,3.048,10.63,282.9
2018-12-21 20:00,12.66,19.09,0.0,6.409,19.66,273.8
2018-12-21 19:00,12.69,19.62,0.0,7.008,18.74,302.2
2018-12-21 18:00,12.74,19.33,4.099,14.63,22.16,277.6
2018-12-21 17:00,12.8,19.64,2.28,12.55,23.65,268.1
2018-12-21 16:00,12.91,19.25,5.546,13.31,25.05,268.6
2018-12-21 15:00,13.31,20.03,5.655,14.0,21.81,266.8
2018-12-21 14:00,12.59,20.26,3.244,14.03,27.95,268.1
2018-12-21 13:00,12.59,19.89,2.806,14.13,27.38,271.0
2018-12-21 12:00,12.59,19.6,4.998,17.54,30.03,269.7
2018-12-21 11:00,12.6,19.28,4.077,16.58,29.02,267.7
2018-12-21 10:00,12.61,20.08,8.0,21.87,40.9,270.3
2018-12-21 09:00,12.62,19.52,0.307,8.76,36.39,284.2
2018-12-21 08:00,12.64,19.68,1.03,18.86,41.98,291.1
2018-12-21 07:00,12.67,19.55,6.269,28.27,52.74,279.1
2018-12-21 06:00,12.71,19.71,5.129,27.37,50.68,274.7
2018-12-21 05:00,12.74,20.26,5.546,28.14,48.36,272.4
2018-12-21 04:00,12.84,20.13,13.2,33.2,59.12,273.0
2018-12-21 03:00,12.99,20.33,0.0,30.48,58.96,273.3
2018-12-21 02:00,13.45,20.5,0.0,12.38,44.04,274.8
2018-12-21 01:00,12.6,21.13,3.178,21.73,43.4,275.1
2018-12-21 00:00,12.6,21.26,1.819,24.65,54.67,280.5
2018-12-20 23:00,12.6,21.89,0.044,7.439,26.7,321.5
2018-12-20 22:00,12.6,22.43,1.14,11.12,39.04,299.6
2018-12-20 21:00,12.6,23.77,1.841,22.28,45.37,289.7
2018-12-20 20:00,12.61,24.68,0.46,14.26,44.17,295.0
2018-12-20 19:00,12.62,25.33,0.0,13.68,45.59,284.5
2018-12-20 18:00,12.65,26.22,0.0,1.841,18.15,333.9
2018-12-20 17:00,12.66,26.69,0.0,4.593,41.71,301.4
2018-12-20 16:00,12.73,28.1,0.0,4.0,19.49,303.6
2018-12-20 15:00,12.82,29.51,0.0,5.721,20.98,350.0
2018-12-20 14:00,13.06,31.31,0.132,5.856,19.22,328.6
2018-12-20 13:00,12.6,32.26,0.0,7.239,25.25,265.6
2018-12-20 12:00,12.6,32.4,0.0,3.687,19.22,153.9
2018-12-20 11:00,12.6,28.81,2.126,6.873,15.26,100.1
2018-12-20 10:00,12.59,27.57,0.0,6.676,12.03,96.2
2018-12-20 09:00,12.6,27.13,1.512,7.037,12.47,95.8
2018-12-20 08:00,12.61,26.84,1.381,7.515,11.95,96.1
2018-12-20 07:00,12.62,26.84,2.104,5.066,8.72,99.7
2018-12-20 06:00,12.63,26.71,2.345,4.28,6.751,99.5
2018-12-20 05:00,12.67,26.55,1.929,4.514,6.708,100.7
2018-12-20 04:00,12.7,26.41,3.091,5.389,8.35,98.8
2018-12-20 03:00,12.76,26.62,2.543,4.342,6.861,98.0
2018-12-20 02:00,12.88,26.48,0.0,4.666,8.04,100.5
2018-12-20 01:00,13.53,26.63,1.096,5.441,10.28,98.1
2018-12-20 00:00,12.62,26.91,3.003,5.132,8.31,100.3
2018-12-19 23:00,12.63,26.73,0.701,4.438,7.519,101.0
2018-12-19 22:00,12.63,26.87,2.236,4.414,8.11,104.5
2018-12-19 21:00,12.63,26.99,2.302,4.509,7.584,101.9
2018-12-19 20:00,12.65,27.0,1.381,5.067,8.13,107.6
2018-12-19 19:00,12.66,26.97,2.411,4.766,8.46,110.7
2018-12-19 18:00,12.67,26.98,3.836,5.545,9.05,99.7
2018-12-19 17:00,12.69,27.73,2.389,5.66,8.66,98.7
2018-12-19 16:00,12.72,28.26,0.0,2.081,6.51,152.1
2018-12-19 15:00,12.77,29.21,0.0,1.269,5.896,254.4
2018-12-19 14:00,12.84,30.24,0.0,1.998,6.598,254.6
2018-12-19 13:00,13.05,28.92,0.0,3.208,13.31,267.4
2018-12-19 12:00,12.65,28.24,0.197,6.168,19.44,291.6
2018-12-19 11:00,12.65,27.89,0.373,10.86,26.85,287.4
2018-12-19 10:00,12.66,27.5,0.0,3.219,8.9,273.9
2018-12-19 09:00,12.66,27.01,0.0,3.862,11.97,226.1
2018-12-19 08:00,12.68,26.73,0.0,2.79,9.29,213.6
2018-12-19 07:00,12.68,26.64,0.0,2.728,9.01,250.6
2018-12-19 06:00,12.69,26.96,0.0,3.02,7.935,258.6
2018-12-19 05:00,12.7,27.1,0.0,3.519,11.55,267.8
2018-12-19 04:00,12.71,27.17,0.0,3.285,18.65,275.6
2018-12-19 03:00,12.74,27.21,0.175,9.73,25.78,284.1
2018-12-19 02:00,12.77,27.03,0.0,5.223,17.47,268.7
2018-12-19 01:00,12.85,26.94,0.088,4.422,15.39,279.8
2018-12-19 00:00,13.2,27.96,0.044,4.986,21.33,359.2
2018-12-18 23:00,12.72,28.36,0.022,5.6,22.36,267.2
2018-12-18 22:00,12.74,27.85,0.088,4.074,18.11,213.4
2018-12-18 21:00,12.75,28.22,0.329,5.213,15.63,327.3
2018-12-18 20:00,12.76,28.68,0.0,4.05,18.11,290.4
2018-12-18 19:00,12.77,28.87,0.0,3.831,17.23,267.5
2018-12-18 18:00,12.78,28.99,0.0,3.236,8.42,255.7
2018-12-18 17:00,12.79,29.07,0.0,2.861,9.78,262.5
2018-12-18 16:00,12.8,29.13,0.044,4.392,15.17,265.6
2018-12-18 15:00,12.82,29.27,0.0,3.197,11.09,262.2
2018-12-18 14:00,12.84,29.22,0.241,3.791,12.19,307.1
2018-12-18 13:00,12.85,29.78,0.066,4.577,14.86,282.4
2018-12-18 12:00,13.0,29.8,0.0,3.494,13.22,273.1
2018-12-18 11:00,13.49,30.18,0.0,3.831,12.95,266.0
2018-12-18 10:00,12.67,30.79,0.044,4.311,11.09,260.9
2018-12-18 09:00,12.68,30.53,0.0,3.053,11.88,261.2
2018-12-18 08:00,12.69,30.52,0.0,2.703,8.42,160.2
2018-12-18 07:00,12.7,30.28,0.0,3.393,9.58,114.7
2018-12-18 06:00,12.72,29.64,0.0,4.388,7.891,92.1
2018-12-18 05:00,12.74,28.91,0.0,5.707,10.06,95.1
2018-12-18 04:00,12.76,27.02,0.0,5.656,10.35,92.4
2018-12-18 03:00,12.78,29.3,0.088,6.252,10.7,91.7
2018-12-18 02:00,12.8,26.87,2.587,6.241,10.46,94.8
2018-12-18 01:00,12.83,26.59,0.0,4.983,8.64,93.0
2018-12-18 00:00,12.88,26.41,0.0,6.029,12.38,97.7
2018-12-17 23:00,13.0,26.88,0.548,7.537,17.32,105.9
2018-12-17 22:00,13.51,27.71,4.516,8.86,15.37,97.9
2018-12-17 21:00,12.64,26.83,4.077,7.377,12.8,99.2
2018-12-17 20:00,12.64,27.53,2.718,6.425,12.52,99.0
2018-12-17 19:00,12.63,27.74,2.039,5.556,8.53,99.0
2018-12-17 18:00,12.63,28.44,3.529,8.13,12.58,96.0
2018-12-17 17:00,12.63,29.15,0.745,4.647,10.04,95.4
2018-12-17 16:00,12.63,29.55,4.428,6.647,10.0,101.0
2018-12-17 15:00,12.63,30.54,0.548,5.436,9.93,95.0
2018-12-17 14:00,12.65,32.58,0.351,3.753,7.124,100.4
2018-12-17 13:00,12.67,33.86,0.0,2.416,8.59,109.2
2018-12-17 12:00,12.7,35.37,0.0,2.41,5.612,96.6
2018-12-17 11:00,12.76,34.12,0.0,0.919,4.472,92.4
2018-12-17 10:00,12.89,32.78,0.0,2.358,5.02,94.4
2018-12-17 09:00,13.52,30.18,0.0,1.494,4.757,119.1
2018-12-17 08:00,12.64,29.03,0.0,0.879,3.135,287.3
2018-12-17 07:00,12.64,28.55,0.0,1.571,5.546,257.4
2018-12-17 06:00,12.64,28.37,0.0,1.478,6.269,268.1
2018-12-17 05:00,12.64,28.99,0.0,1.512,6.554,275.6
2018-12-17 04:00,12.64,29.32,0.0,1.338,4.8,253.9
2018-12-17 03:00,12.65,29.68,0.0,1.351,3.924,253.2
2018-12-17 02:00,12.63,29.56,0.0,1.608,6.16,261.2
2018-12-17 01:00,12.64,29.72,0.0,1.952,8.77,287.0
2018-12-17 00:00,12.69,30.57,0.0,1.279,5.721,283.1
2018-12-16 23:00,12.73,31.48,0.0,1.069,4.121,132.5
2018-12-16 22:00,12.81,31.94,0.0,1.475,5.699,151.6
2018-12-16 21:00,13.02,31.57,0.0,2.122,4.603,91.9
2018-12-16 20:00,12.66,27.57,0.0,2.12,5.085,102.1
2018-12-16 19:00,12.66,27.24,0.416,2.808,4.428,100.6
2018-12-16 18:00,12.67,27.32,2.499,3.593,4.888,95.4
2018-12-16 17:00,12.67,27.24,1.096,3.158,5.458,93.1
2018-12-16 16:00,12.67,27.38,1.556,3.225,5.524,102.9
2018-12-16 15:00,12.67,27.03,1.863,3.919,6.16,99.3
2018-12-16 14:00,12.68,27.18,3.003,4.848,7.321,96.8
2018-12-16 13:00,12.68,27.17,0.789,3.623,6.072,102.6
2018-12-16 12:00,12.69,27.36,1.008,3.493,7.102,102.4
2018-12-16 11:00,12.71,26.42,1.622,4.729,8.75,100.7
2018-12-16 10:00,12.75,25.88,2.806,5.756,10.26,100.9
2018-12-16 09:00,12.85,25.25,0.0,4.353,7.913,97.9
2018-12-16 08:00,13.48,24.53,0.175,4.152,7.562,97.7
2018-12-16 07:00,12.69,24.22,1.381,4.251,6.905,96.7
2018-12-16 06:00,12.69,24.35,0.0,4.828,12.71,94.6
2018-12-16 05:00,12.69,24.29,3.003,5.169,7.782,98.6
2018-12-16 04:00,12.69,24.1,2.893,5.503,8.77,97.7
2018-12-16 03:00,12.69,23.89,2.017,6.098,11.97,101.8
2018-12-16 02:00,12.7,23.76,1.293,6.065,13.04,91.2
2018-12-16 01:00,12.7,23.44,1.293,5.312,12.52,89.7
2018-12-16 00:00,12.71,23.35,1.797,6.886,13.85,78.01
2018-12-15 23:00,12.72,23.39,0.088,5.189,13.02,87.1
2018-12-15 22:00,12.75,23.33,0.0,4.245,12.14,90.1
2018-12-15 21:00,12.81,23.28,0.0,3.219,7.935,77.79
2018-12-15 20:00,12.99,23.22,0.0,4.077,11.77,74.36
2018-12-15 19:00,12.71,23.1,0.0,5.506,11.46,107.1
2018-12-15 18:00,12.71,23.41,1.578,5.593,12.85,102.5
2018-12-15 17:00,12.71,23.82,0.0,3.534,8.88,102.7
2018-12-15 16:00,12.69,24.59,0.0,2.503,9.12,93.8
2018-12-15 15:00,12.72,25.42,0.0,2.383,7.256,96.2
2018-12-15 14:00,12.72,26.31,0.57,3.789,8.5,101.1
2018-12-15 13:00,12.72,27.51,0.0,2.394,8.26,100.7
2018-12-15 12:00,12.73,27.21,0.0,2.896,6.269,108.5
2018-12-15 11:00,12.73,27.82,3.683,7.308,11.64,100.9
